feature_name,cui,cui_nomenclature,cui_def,KG_Hits,sim_score,feature_level_min_kg_hits,feature_level_sum_kg_hits,feature_level_avg_kg_hits,feature_importance,p_val,corr,MutualInfoTarget,raw_name,F.Split-Lift (y==1),F.Split-Support,F.Split-Feature Split,sim_score_target_feat,sim_score_target_cui,shortest_path_length
Home area population density - urban or rural England/Wales - Urban - less sparse,C0442529,Urban environment,"Urban environment. A delineated geographic area encompassing residential, commercial, and other non-residential urban land uses with a residential population of 50,000 or more people and a density of 1,000 people or more per square mile.",0,0.328,0.0,0.0,0.0,0.0048,0.0,0.034,0.0006,Home area population density - urban or rural_England/Wales - Urban - less sparse,1.05,73086,Home area population density - urban or rural_England/Wales - Urban - less sparse >= 0.50,-0.06,-0.03,3
Home area population density - urban or rural England/Wales - Urban - less sparse,C2700386,Urban - qualifier,"Urban - qualifier. Relating to, located in, or characteristic of a city or densely populated area.",0,0.283,0.0,0.0,0.0,0.0048,0.0,0.034,0.0006,Home area population density - urban or rural_England/Wales - Urban - less sparse,1.05,73086,Home area population density - urban or rural_England/Wales - Urban - less sparse >= 0.50,-0.06,-0.03,99
Home area population density - urban or rural England/Wales - Urban - less sparse,C0439092,Less Than,Less Than. A statement about the relative size or order of two objects specifying that an object of interest is smaller than another object in quantity or measure or value or status.,0,0.307,0.0,0.0,0.0,0.0048,0.0,0.034,0.0006,Home area population density - urban or rural_England/Wales - Urban - less sparse,1.05,73086,Home area population density - urban or rural_England/Wales - Urban - less sparse >= 0.50,-0.06,-0.03,99
Home area population density - urban or rural England/Wales - Urban - less sparse,C0547044,Smaller,"Smaller. Of lower rank, degree, or importance; of reduced size, extent, or degree; more limited in quantity.",0,0.315,0.0,0.0,0.0,0.0048,0.0,0.034,0.0006,Home area population density - urban or rural_England/Wales - Urban - less sparse,1.05,73086,Home area population density - urban or rural_England/Wales - Urban - less sparse >= 0.50,-0.06,-0.03,99
Asthma,C0004096,Asthma,"Asthma. A form of bronchial disorder with three distinct components: airway hyper-responsiveness (RESPIRATORY HYPERSENSITIVITY), airway INFLAMMATION, and intermittent AIRWAY OBSTRUCTION. It is characterized by spasmodic contraction of airway smooth muscle, WHEEZING, and dyspnea (DYSPNEA, PAROXYSMAL).",0,0.508,0.0,0.0,0.0,0.0048,0.0356,-0.005,0.0003,Asthma,1.14,1677,-2.60 <= Asthma < -0.08,0.08,0.08,2
"dietary changes in the last 5 years Yes, because of other reasons",C0392747,Changing,Changing. The act of alteration or modification; changed or altered in form or character.,0,0.283,0.0,0.0,0.0,0.0047,0.0065,-0.009,0.0,"Major dietary changes in the last 5 years_Yes, because of other reasons",1.02,67117,"Major dietary changes in the last 5 years_Yes, because of other reasons < 0.50",0.1,0.1,99
"dietary changes in the last 5 years Yes, because of other reasons",C0443172,Changed status,Changed status. ,0,0.271,0.0,0.0,0.0,0.0047,0.0065,-0.009,0.0,"Major dietary changes in the last 5 years_Yes, because of other reasons",1.02,67117,"Major dietary changes in the last 5 years_Yes, because of other reasons < 0.50",0.1,0.1,99
dietary changes in the last 5 years,C0392747,Changing,Changing. The act of alteration or modification; changed or altered in form or character.,0,0.251,0.0,1.0,0.3,0.0047,0.0,-0.033,0.0005,Major dietary changes in the last 5 years_No,1.11,39187,Major dietary changes in the last 5 years_No < 0.50,0.0,0.0,99
dietary changes in the last 5 years,C0443172,Changed status,Changed status. ,0,0.222,0.0,1.0,0.3,0.0047,0.0,-0.033,0.0005,Major dietary changes in the last 5 years_No,1.11,39187,Major dietary changes in the last 5 years_No < 0.50,0.0,0.0,99
Mean platelet (thrombocyte) volume,C0005821,Blood Platelets,Blood Platelets. Non-nucleated disk-shaped cells formed in the megakaryocyte and found in the blood of all mammals. They are mainly involved in blood coagulation.,0,0.534,0.0,0.0,0.0,0.0043,0.0009,0.009,0.0046,Mean platelet (thrombocyte) volume,1.17,2852,0.86 <= Mean platelet (thrombocyte) volume < 1.00,-0.06,-0.06,2
Mean platelet (thrombocyte) volume,C0449468,Volume,Volume. The amount of three dimensional space occupied by an object or the capacity of a space or container.,0,0.409,0.0,0.0,0.0,0.0043,0.0009,0.009,0.0046,Mean platelet (thrombocyte) volume,1.17,2852,0.86 <= Mean platelet (thrombocyte) volume < 1.00,-0.06,-0.06,2
Concentration of Very Large VLDL Particles,C0023825,Very low density lipoprotein,"Very low density lipoprotein. A class of lipoproteins of very light (0.93-1.006 g/ml) large size (30-80 nm) particles with a core composed mainly of TRIGLYCERIDES and a surface monolayer of PHOSPHOLIPIDS and CHOLESTEROL into which are imbedded the apolipoproteins B, E, and C. VLDL facilitates the transport of endogenously made triglycerides to extrahepatic tissues. As triglycerides and Apo C are removed, VLDL is converted to INTERMEDIATE-DENSITY LIPOPROTEINS, then to LOW-DENSITY LIPOPROTEINS from which cholesterol is delivered to the extrahepatic tissues.",0,0.631,0.0,0.0,0.0,0.0041,0.0,0.029,0.0705,Concentration of Very Large VLDL Particles,1.4,2817,2.10 <= Concentration of Very Large VLDL Particles < 5.40,-0.1,-0.1,2
Concentration of Very Large VLDL Particles,C0597177,Particle,Particle. An object with finite mass and size parameters.,0,0.246,0.0,0.0,0.0,0.0041,0.0,0.029,0.0705,Concentration of Very Large VLDL Particles,1.4,2817,2.10 <= Concentration of Very Large VLDL Particles < 5.40,-0.1,-0.1,2
Apolipoprotein B to Apolipoprotein A1 ratio,C0003593,Apolipoproteins B,"Apolipoproteins B. Major structural proteins of triacylglycerol-rich LIPOPROTEINS. There are two forms, apolipoprotein B-100 and apolipoprotein B-48, both derived from a single gene. ApoB-100 expressed in the liver is found in low-density lipoproteins (LIPOPROTEINS, LDL; LIPOPROTEINS, VLDL). ApoB-48 expressed in the intestine is found in CHYLOMICRONS. They are important in the biosynthesis, transport, and metabolism of triacylglycerol-rich lipoproteins. Plasma Apo-B levels are high in atherosclerotic patients but non-detectable in ABETALIPOPROTEINEMIA.",0,0.692,0.0,0.0,0.0,0.0041,0.0,-0.033,0.1361,Apolipoprotein B to Apolipoprotein A1 ratio,1.28,5102,-2.50 <= Apolipoprotein B to Apolipoprotein A1 ratio < -1.60,0.07,0.07,2
Apolipoprotein B to Apolipoprotein A1 ratio,C1412471,APOB gene,APOB gene. This gene plays a role in lipid transport.,0,0.641,0.0,0.0,0.0,0.0041,0.0,-0.033,0.1361,Apolipoprotein B to Apolipoprotein A1 ratio,1.28,5102,-2.50 <= Apolipoprotein B to Apolipoprotein A1 ratio < -1.60,0.07,0.07,2
Apolipoprotein B to Apolipoprotein A1 ratio,C0003591,Apolipoproteins,Apolipoproteins. Protein components on the surface of LIPOPROTEINS. They form a layer surrounding the hydrophobic lipid core. There are several classes of apolipoproteins with each playing a different role in lipid transport and LIPID METABOLISM. These proteins are synthesized mainly in the LIVER and the INTESTINES.,0,0.587,0.0,0.0,0.0,0.0041,0.0,-0.033,0.1361,Apolipoprotein B to Apolipoprotein A1 ratio,1.28,5102,-2.50 <= Apolipoprotein B to Apolipoprotein A1 ratio < -1.60,0.07,0.07,2
Apolipoprotein B to Apolipoprotein A1 ratio,C0085201,Apolipoprotein A-I,"Apolipoprotein A-I. The most abundant protein component of HIGH DENSITY LIPOPROTEINS or HDL. This protein serves as an acceptor for CHOLESTEROL released from cells thus promoting efflux of cholesterol to HDL then to the LIVER for excretion from the body (reverse cholesterol transport). It also acts as a cofactor for LECITHIN CHOLESTEROL ACYLTRANSFERASE that forms CHOLESTEROL ESTERS on the HDL particles. Mutations of this gene APOA1 cause HDL deficiency, such as in FAMILIAL ALPHA LIPOPROTEIN DEFICIENCY DISEASE and in some patients with TANGIER DISEASE.",0,0.632,0.0,0.0,0.0,0.0041,0.0,-0.033,0.1361,Apolipoprotein B to Apolipoprotein A1 ratio,1.28,5102,-2.50 <= Apolipoprotein B to Apolipoprotein A1 ratio < -1.60,0.07,0.07,2
Apolipoprotein B to Apolipoprotein A1 ratio,C1412468,APOA1 gene,APOA1 gene. This gene is involved in cholesterol transport and metabolism.,0,0.595,0.0,0.0,0.0,0.0041,0.0,-0.033,0.1361,Apolipoprotein B to Apolipoprotein A1 ratio,1.28,5102,-2.50 <= Apolipoprotein B to Apolipoprotein A1 ratio < -1.60,0.07,0.07,2
Apolipoprotein B to Apolipoprotein A1 ratio,C1677784,"APOA1 protein, human","APOA1 protein, human. Apolipoprotein A-I (267 aa, ~31 kDa) is encoded by the human APOA1 gene. This protein is involved in the transport and metabolism of cholesterol.",0,0.587,0.0,0.0,0.0,0.0041,0.0,-0.033,0.1361,Apolipoprotein B to Apolipoprotein A1 ratio,1.28,5102,-2.50 <= Apolipoprotein B to Apolipoprotein A1 ratio < -1.60,0.07,0.07,99
Apolipoprotein B to Apolipoprotein A1 ratio,C0456603,Ratio,Ratio. Quotient of quantities of the same kind for different components within the same system.,0,0.271,0.0,0.0,0.0,0.0041,0.0,-0.033,0.1361,Apolipoprotein B to Apolipoprotein A1 ratio,1.28,5102,-2.50 <= Apolipoprotein B to Apolipoprotein A1 ratio < -1.60,0.07,0.07,2
Other ill-defined and unknown causes of morbidity and mortality,C0026538,Morbidity - disease rate,Morbidity - disease rate. The proportion of patients with a particular disease during a given year per given unit of population.,0,0.255,0.0,0.0,0.0,0.004,0.7584,-0.005,0.0005,Other ill-defined and unknown causes of morbidity and mortality,1.46,1258,Other ill-defined and unknown causes of morbidity and mortality >= 3.00,0.12,0.27,2
Other ill-defined and unknown causes of morbidity and mortality,C5669240,Morbidity Rate,"Morbidity Rate. A measure of the frequency of occurrence of a specific disease, injury, or disability in a defined population during a specified interval. [After Principles of Epidemiology in Public Health Practice, Third Edition. An Introduction to Applied Epidemiology and Biostatistics]",0,0.254,0.0,0.0,0.0,0.004,0.7584,-0.005,0.0005,Other ill-defined and unknown causes of morbidity and mortality,1.46,1258,Other ill-defined and unknown causes of morbidity and mortality >= 3.00,0.12,0.27,99
Other ill-defined and unknown causes of morbidity and mortality,C0026565,Mortality Vital Statistics,Mortality Vital Statistics. All deaths reported in a given population.,0,0.406,0.0,0.0,0.0,0.004,0.7584,-0.005,0.0005,Other ill-defined and unknown causes of morbidity and mortality,1.46,1258,Other ill-defined and unknown causes of morbidity and mortality >= 3.00,0.12,0.27,3
Other ill-defined and unknown causes of morbidity and mortality,C0026566,Aspects of mortality statistics,"Aspects of mortality statistics. Used with human and veterinary diseases for mortality statistics. For deaths resulting from various procedures statistically but for a death resulting in a specific case, use FATAL OUTCOME, not /mortality.",0,0.358,0.0,0.0,0.0,0.004,0.7584,-0.005,0.0005,Other ill-defined and unknown causes of morbidity and mortality,1.46,1258,Other ill-defined and unknown causes of morbidity and mortality >= 3.00,0.12,0.27,99
Acetoacetate,C0000988,Acetoacetates,Acetoacetates. Salts and derivatives of acetoacetic acid.,0,0.86,0.0,0.0,0.0,0.0038,0.0,0.034,0.1366,Acetoacetate,1.24,9070,Acetoacetate >= 0.62,0.09,0.09,2
Acetoacetate,C0220778,acetoacetate,acetoacetate. ,0,0.987,0.0,0.0,0.0,0.0038,0.0,0.034,0.1366,Acetoacetate,1.24,9070,Acetoacetate >= 0.62,0.09,0.09,2
Acetoacetate,C0392886,Acetoacetate measurement,Acetoacetate measurement. The determination of the amount of acetoacetic acid present in a sample.,0,0.665,0.0,0.0,0.0,0.0038,0.0,0.034,0.1366,Acetoacetate,1.24,9070,Acetoacetate >= 0.62,0.09,0.09,99
Diverticulosis,C1510475,Diverticulosis,"Diverticulosis. A finding indicating the presence of multiple pouches, usually in the colonic or gastric wall.",0,0.798,0.0,0.0,0.0,0.0036,0.7367,0.002,0.0007,Diverticulosis,1.38,1508,-1.40 <= Diverticulosis < -0.09,-0.08,-0.08,2
Diverticulosis,C0810029,Diverticulosis and Diverticulitis,"Diverticulosis and Diverticulitis. <p>Diverticula are small pouches that bulge outward through the colon, or large intestine. If you have these pouches, you have a condition called diverticulosis. It becomes more common as people age. About half of all people over age 60 have it. Doctors believe the main cause is a low-fiber diet.</p> <p>Most people with diverticulosis don't have symptoms. Sometimes it causes mild cramps, bloating or constipation. Diverticulosis is often found through tests ordered for something else. For example, it is often found during a colonoscopy to screen for cancer. A high-fiber diet and mild pain reliever will often relieve symptoms.</p> <p>If the pouches become inflamed or infected, you have a condition called diverticulitis. The most common symptom is abdominal pain, usually on the left side. You may also have fever, nausea, vomiting, chills, cramping, and constipation. In serious cases, diverticulitis can lead to bleeding, tears, or blockages. Your doctor will do a physical exam and imaging tests to diagnose it. Treatment may include antibiotics, pain relievers, and a liquid diet. A serious case may require a hospital stay or surgery.</p> <p class="""">NIH: National Institute of Diabetes and Digestive and Kidney Diseases</p>",0,0.834,0.0,0.0,0.0,0.0036,0.7367,0.002,0.0007,Diverticulosis,1.38,1508,-1.40 <= Diverticulosis < -0.09,-0.08,-0.08,99
Apolipoprotein B,C0003593,Apolipoproteins B,"Apolipoproteins B. Major structural proteins of triacylglycerol-rich LIPOPROTEINS. There are two forms, apolipoprotein B-100 and apolipoprotein B-48, both derived from a single gene. ApoB-100 expressed in the liver is found in low-density lipoproteins (LIPOPROTEINS, LDL; LIPOPROTEINS, VLDL). ApoB-48 expressed in the intestine is found in CHYLOMICRONS. They are important in the biosynthesis, transport, and metabolism of triacylglycerol-rich lipoproteins. Plasma Apo-B levels are high in atherosclerotic patients but non-detectable in ABETALIPOPROTEINEMIA.",0,0.794,0.0,0.0,0.0,0.0035,0.0,-0.038,0.1289,Apolipoprotein B,1.37,4622,Apolipoprotein B < -1.70,0.12,0.12,2
Apolipoprotein B,C1412471,APOB gene,APOB gene. This gene plays a role in lipid transport.,0,0.727,0.0,0.0,0.0,0.0035,0.0,-0.038,0.1289,Apolipoprotein B,1.37,4622,Apolipoprotein B < -1.70,0.12,0.12,2
Apolipoprotein B,C0003591,Apolipoproteins,Apolipoproteins. Protein components on the surface of LIPOPROTEINS. They form a layer surrounding the hydrophobic lipid core. There are several classes of apolipoproteins with each playing a different role in lipid transport and LIPID METABOLISM. These proteins are synthesized mainly in the LIVER and the INTESTINES.,0,0.713,0.0,0.0,0.0,0.0035,0.0,-0.038,0.1289,Apolipoprotein B,1.37,4622,Apolipoprotein B < -1.70,0.12,0.12,2
(VTE) venous thromboembolic disease genetic risk,C1997614,Thromboembolism of vein,Thromboembolism of vein. ,0,0.361,0.0,0.0,0.0,0.0032,0.7621,0.001,0.3077,(VTE) venous thromboembolic disease genetic risk,1.0,91418,(VTE) venous thromboembolic disease genetic risk < 3.60,0.04,0.04,2
(VTE) venous thromboembolic disease genetic risk,C1517512,Genetic Risk,Genetic Risk. Risk of developing a disease based on a patient's heredity,0,0.708,0.0,0.0,0.0,0.0032,0.7621,0.001,0.3077,(VTE) venous thromboembolic disease genetic risk,1.0,91418,(VTE) venous thromboembolic disease genetic risk < 3.60,0.04,0.04,3
Diaphragmatic hernia,C0019284,Diaphragmatic Hernia,Diaphragmatic Hernia. Protrusion of abdominal structures into the THORAX as a result of congenital or traumatic defects in the respiratory DIAPHRAGM.,0,0.889,0.0,0.0,0.0,0.0028,0.3485,0.002,0.0001,Diaphragmatic hernia,1.13,2977,-4.40 <= Diaphragmatic hernia < -0.05,0.01,0.01,2
Diaphragmatic hernia,C0235833,Congenital diaphragmatic hernia,Congenital diaphragmatic hernia. Diaphragmatic hernia that is present at birth.,0,0.825,0.0,0.0,0.0,0.0028,0.3485,0.002,0.0001,Diaphragmatic hernia,1.13,2977,-4.40 <= Diaphragmatic hernia < -0.05,0.01,0.01,2
Diaphragmatic hernia,C1840643,DIAPHRAGMATIC HERNIA 1,DIAPHRAGMATIC HERNIA 1. ,0,0.912,0.0,0.0,0.0,0.0028,0.3485,0.002,0.0001,Diaphragmatic hernia,1.13,2977,-4.40 <= Diaphragmatic hernia < -0.05,0.01,0.01,99
Secondary malignancy of lymph nodes,C3266877,Secondary Malignant Neoplasm,"Secondary Malignant Neoplasm. A malignant neoplasm that arises from a pre-existing lower grade lesion, or as a result of a primary lesion that has spread to secondary sites, or due to a complication of a cancer treatment.",0,0.771,0.0,0.0,0.0,0.0028,0.0131,-0.007,0.0007,Secondary malignancy of lymph nodes,1.01,90047,-0.31 <= Secondary malignancy of lymph nodes < 0.12,0.03,0.03,2
Secondary malignancy of lymph nodes,C0153690,Secondary malignant neoplasm of bone,Secondary malignant neoplasm of bone. The spread of a malignant neoplasm from a primary site to the skeletal system. The majority of metastatic neoplasms to the bone are carcinomas.,0,0.685,0.0,0.0,0.0,0.0028,0.0131,-0.007,0.0007,Secondary malignancy of lymph nodes,1.01,90047,-0.31 <= Secondary malignancy of lymph nodes < 0.12,0.03,0.03,2
Secondary malignancy of lymph nodes,C0024204,lymph nodes,lymph nodes. They are oval or bean shaped bodies (1 - 30 mm in diameter) located along the lymphatic system.,0,0.598,0.0,0.0,0.0,0.0028,0.0131,-0.007,0.0007,Secondary malignancy of lymph nodes,1.01,90047,-0.31 <= Secondary malignancy of lymph nodes < 0.12,0.03,0.03,2
Chemotherapy,C0013217,pharmacotherapeutic,"pharmacotherapeutic. Used with disease headings for the treatment of disease by the administration of drugs, chemicals, and antibiotics. For diet therapy and radiotherapy, use specific subheadings. Excludes immunotherapy for which ""therapy"" is used.",0,0.673,0.0,1.0,0.3,0.0026,0.0266,0.011,0.0004,Chemotherapy,1.0,86391,-0.03 <= Chemotherapy < 0.72,0.1,0.1,99
Chemotherapy,C0392920,Chemotherapy Regimen,Chemotherapy Regimen. application of the beneficial effects of drugs to control or cure neoplastic growth.,0,0.783,0.0,1.0,0.3,0.0026,0.0266,0.011,0.0004,Chemotherapy,1.0,86391,-0.03 <= Chemotherapy < 0.72,0.1,0.1,2
Alanine,C0001898,alanine,"alanine. A non-essential amino acid that occurs in high levels in its free state in plasma. It is produced from pyruvate by transamination. It is involved in sugar and acid metabolism, increases IMMUNITY, and provides energy for muscle tissue, BRAIN, and the CENTRAL NERVOUS SYSTEM.",0,0.775,0.0,0.0,0.0,0.0026,0.0,0.025,0.1066,Alanine,1.4,1058,Alanine >= 3.10,0.06,0.06,2
Other peripheral nerve disorders,C4721453,Peripheral Nervous System Diseases,"Peripheral Nervous System Diseases. Diseases of the peripheral nerves external to the brain and spinal cord, which includes diseases of the nerve roots, ganglia, plexi, autonomic nerves, sensory nerves, and motor nerves.",0,0.86,0.0,0.0,0.0,0.0025,0.0387,0.008,0.0004,Other peripheral nerve disorders,1.11,1588,-11.00 <= Other peripheral nerve disorders < -0.25,0.15,0.15,2
Sleep - Overall average,C0723362,Sleep brand of diphenhydramine hydrochloride,Sleep brand of diphenhydramine hydrochloride. ,0,0.35,0.0,1.0,0.3,0.0025,0.5912,0.009,0.0357,Sleep - Overall average,1.02,80971,-0.12 <= Sleep - Overall average < 2.60,-0.0,0.08,99
Sleep - Overall average,C0037322,"Sleep, REM","Sleep, REM. A stage of sleep characterized by rapid movements of the eye and low voltage fast pattern EEG. It is usually associated with dreaming.",0,0.542,0.0,1.0,0.3,0.0025,0.5912,0.009,0.0357,Sleep - Overall average,1.02,80971,-0.12 <= Sleep - Overall average < 2.60,-0.0,0.08,2
Concentration of IDL Particles,C0086045,Mental concentration,"Mental concentration. The act or process of concentrating, focusing the attention and mental energy on a single object to the exclusion of others.",0,0.152,0.0,0.0,0.0,0.0024,0.0,-0.033,0.0604,Concentration of IDL Particles,1.43,2252,-3.80 <= Concentration of IDL Particles < -2.40,0.0,0.0,2
Overall health rating Excellent,C1548784,Excellent - Specimen Quality,Excellent - Specimen Quality. ,0,0.34,0.0,0.0,0.0,0.0024,0.0,-0.046,0.0012,Overall health rating_Excellent,1.05,81543,Overall health rating_Excellent < 0.50,0.11,0.11,99
Overall health rating Excellent,C1551022,Excellent - LanguageAbilityProficiency,Excellent - LanguageAbilityProficiency. ,0,0.216,0.0,0.0,0.0,0.0024,0.0,-0.046,0.0012,Overall health rating_Excellent,1.05,81543,Overall health rating_Excellent < 0.50,0.11,0.11,99
Overall health rating Excellent,C1961136,Excellent (qualifier value),Excellent (qualifier value). Conforming to the highest quality or standard.,0,0.509,0.0,0.0,0.0,0.0024,0.0,-0.046,0.0012,Overall health rating_Excellent,1.05,81543,Overall health rating_Excellent < 0.50,0.11,0.11,99
Cholesterol in IDL,C0008387,Cholesterol Esters,Cholesterol Esters. Fatty acid esters of cholesterol which constitute about two-thirds of the cholesterol in the plasma. The accumulation of cholesterol esters in the arterial intima is a characteristic feature of atherosclerosis.,0,0.586,0.0,1.0,0.5,0.0024,0.0,-0.038,0.0679,Cholesterol in IDL,1.76,1026,-4.60 <= Cholesterol in IDL < -3.20,0.02,0.02,2
Secondary malignancy of bone,C3266877,Secondary Malignant Neoplasm,"Secondary Malignant Neoplasm. A malignant neoplasm that arises from a pre-existing lower grade lesion, or as a result of a primary lesion that has spread to secondary sites, or due to a complication of a cancer treatment.",0,0.648,0.0,1.0,0.2,0.0022,0.7848,-0.003,0.0007,Secondary malignancy of bone,1.01,90685,-1.30 <= Secondary malignancy of bone < 0.29,0.11,0.14,2
Secondary malignancy of bone,C0153690,Secondary malignant neoplasm of bone,Secondary malignant neoplasm of bone. The spread of a malignant neoplasm from a primary site to the skeletal system. The majority of metastatic neoplasms to the bone are carcinomas.,0,0.96,0.0,1.0,0.2,0.0022,0.7848,-0.003,0.0007,Secondary malignancy of bone,1.01,90685,-1.30 <= Secondary malignancy of bone < 0.29,0.11,0.14,2
Secondary malignancy of bone,C0005931,Bone and Bones,"Bone and Bones. A specialized CONNECTIVE TISSUE that is the main constituent of the SKELETON. The principal cellular component of bone is comprised of OSTEOBLASTS; OSTEOCYTES; and OSTEOCLASTS, while FIBRILLAR COLLAGENS and hydroxyapatite crystals form the BONE MATRIX.",0,0.486,0.0,1.0,0.2,0.0022,0.7848,-0.003,0.0007,Secondary malignancy of bone,1.01,90685,-1.30 <= Secondary malignancy of bone < 0.29,0.11,0.14,99
Secondary malignancy of bone,C1442209,XXX bone,XXX bone. ,0,0.491,0.0,1.0,0.2,0.0022,0.7848,-0.003,0.0007,Secondary malignancy of bone,1.01,90685,-1.30 <= Secondary malignancy of bone < 0.29,0.11,0.14,99
Benign neoplasm of colon,C0086692,Benign Neoplasm,"Benign Neoplasm. A neoplasm which is characterized by the absence of morphologic features associated with malignancy (severe cytologic atypia, tumor cell necrosis, and high mitotic rate). Benign neoplasms remain confined to the original site of growth and do not metastasize to other anatomic sites.",0,0.469,0.0,0.0,0.0,0.0022,0.7802,0.003,0.0007,Benign neoplasm of colon,1.2,3282,-8.00 <= Benign neoplasm of colon < -0.15,-0.14,-0.14,2
Benign neoplasm of colon,C0347197,Benign neoplasm of oral cavity,"Benign neoplasm of oral cavity. A non-metastasizing neoplasm arising from the oral cavity. Representative examples include hemangioma, tongue lipoma, and buccal mucosa papilloma.",0,0.463,0.0,0.0,0.0,0.0022,0.7802,0.003,0.0007,Benign neoplasm of colon,1.2,3282,-8.00 <= Benign neoplasm of colon < -0.15,-0.14,-0.14,2
Benign neoplasm of colon,C0347276,Benign neoplasm of anus,Benign neoplasm of anus. A non-metastasizing neoplasm arising from the anus. Representative examples include squamous papilloma and papillary hidradenoma.,0,0.638,0.0,0.0,0.0,0.0022,0.7802,0.003,0.0007,Benign neoplasm of colon,1.2,3282,-8.00 <= Benign neoplasm of colon < -0.15,-0.14,-0.14,99
Benign neoplasm of colon,C0009368,Colon structure (body structure),Colon structure (body structure). The segment of LARGE INTESTINE between the CECUM and the RECTUM. It includes the ASCENDING COLON; the TRANSVERSE COLON; the DESCENDING COLON; and the SIGMOID COLON.,0,0.542,0.0,0.0,0.0,0.0022,0.7802,0.003,0.0007,Benign neoplasm of colon,1.2,3282,-8.00 <= Benign neoplasm of colon < -0.15,-0.14,-0.14,2
Benign neoplasm of colon,C2684091,"TUBE,COLON,22FR,RADIOPAQUE RUBBER B#7370","TUBE,COLON,22FR,RADIOPAQUE RUBBER B#7370. ",0,0.32,0.0,0.0,0.0,0.0022,0.7802,0.003,0.0007,Benign neoplasm of colon,1.2,3282,-8.00 <= Benign neoplasm of colon < -0.15,-0.14,-0.14,99
Meat substitutes - vegetarian,C0042441,Vegetarian (finding,"Vegetarian (finding. A person who eats no meat; some may eat fish, eggs, or dairy products.",0,0.727,0.0,0.0,0.0,0.0022,0.255,0.004,0.0001,Meat substitutes - vegetarian,1.01,80042,-0.18 <= Meat substitutes - vegetarian < 3.10,0.0,0.0,2
Circulatory disease NEC,C0135615,Proprotein Convertase 1,Proprotein Convertase 1. A CALCIUM-dependent endopeptidase that has specificity for cleavage at ARGININE that is near paired basic residues. It cleaves a variety of prohormones including PRO-OPIOMELANOCORTIN; PRORENIN; proenkephalins; prodynorphin; prosomatostatin; and PROINSULIN.,0,0.161,0.0,0.0,0.0,0.0022,0.039,-0.002,0.0007,Circulatory disease NEC,1.39,1979,-4.80 <= Circulatory disease NEC < -0.20,0.14,0.15,2
Average Diameter for LDL Particles,C1301886,Diameter (qualifier value),Diameter (qualifier value). The length of a straight line passing through the center of a circle or sphere and connecting two points on the circumference.,0,0.466,0.0,0.0,0.0,0.0021,0.0,-0.027,0.0039,Average Diameter for LDL Particles,1.21,7036,-5.50 <= Average Diameter for LDL Particles < -0.75,-0.09,-0.09,2
Unspecified monoarthritis,C0205370,Unspecified,Unspecified. Not stated explicitly or in detail.,0,0.253,0.0,0.0,0.0,0.0021,0.0105,-0.007,0.0004,Unspecified monoarthritis,1.36,1483,Unspecified monoarthritis < -2.60,0.3,0.53,99
Unspecified monoarthritis,C0158026,Monoarthritis,Monoarthritis. ,0,0.957,0.0,0.0,0.0,0.0021,0.0105,-0.007,0.0004,Unspecified monoarthritis,1.36,1483,Unspecified monoarthritis < -2.60,0.3,0.53,2
Average Diameter for VLDL Particles,C1301886,Diameter (qualifier value),Diameter (qualifier value). The length of a straight line passing through the center of a circle or sphere and connecting two points on the circumference.,0,0.421,0.0,0.0,0.0,0.002,0.0,0.031,0.0285,Average Diameter for VLDL Particles,1.87,986,3.30 <= Average Diameter for VLDL Particles < 5.90,-0.11,-0.11,2
Cholesterol in Chylomicrons and Extremely Large VLDL,C0008387,Cholesterol Esters,Cholesterol Esters. Fatty acid esters of cholesterol which constitute about two-thirds of the cholesterol in the plasma. The accumulation of cholesterol esters in the arterial intima is a characteristic feature of atherosclerosis.,0,0.585,0.0,1.0,0.2,0.002,0.0,0.028,0.0698,Cholesterol in Chylomicrons and Extremely Large VLDL,1.33,2792,2.00 <= Cholesterol in Chylomicrons and Extremely Large VLDL < 4.90,0.01,0.01,2
Cholesterol in Chylomicrons and Extremely Large VLDL,C0008731,Chylomicrons,Chylomicrons. A class of lipoproteins that carry dietary CHOLESTEROL and TRIGLYCERIDES from the SMALL INTESTINE to the tissues. Their density (0.93-1.006 g/ml) is the same as that of VERY-LOW-DENSITY LIPOPROTEINS.,0,0.623,0.0,1.0,0.2,0.002,0.0,0.028,0.0698,Cholesterol in Chylomicrons and Extremely Large VLDL,1.33,2792,2.00 <= Cholesterol in Chylomicrons and Extremely Large VLDL < 4.90,0.01,0.01,2
Cholesterol in Chylomicrons and Extremely Large VLDL,C1325761,chylomicron location,"chylomicron location. A large lipoprotein particle (diameter 75-1200 nm) composed of a central core of triglycerides and cholesterol surrounded by a protein-phospholipid coating. The proteins include one molecule of apolipoprotein B-48 and may include a variety of apolipoproteins, including APOAs, APOCs and APOE. Chylomicrons are found in blood or lymph and carry lipids from the intestines into other body tissues. [GOC:jl, GOC:rl, PMID:10580165]",0,0.56,0.0,1.0,0.2,0.002,0.0,0.028,0.0698,Cholesterol in Chylomicrons and Extremely Large VLDL,1.33,2792,2.00 <= Cholesterol in Chylomicrons and Extremely Large VLDL < 4.90,0.01,0.01,99
