feature_name,cui,cui_nomenclature,cui_def,KG_Hits,sim_score,feature_level_min_kg_hits,feature_level_sum_kg_hits,feature_level_avg_kg_hits,feature_importance,p_val,corr,MutualInfoTarget,raw_name,sim_score_target_feat,sim_score_target_cui,shortest_path_length,simple_path_length,norm_path_length
Job code at visit sales retail,C0680894,retailing,retailing. ,0,0.565,0.0,0.0,0.0,0.0,0.8759,0.001,0.0,Job code at visit__sales retail,0.01,0.01,99,0,0.0
Job code at visit metal,C0025552,Metals,"Metals. Electropositive chemical elements characterized by ductility, malleability, luster, and conductance of heat and electricity. They can replace the hydrogen of an acid and form bases with hydroxyl radicals. (Grant & Hackh's Chemical Dictionary, 5th ed)",0,0.302,0.0,0.0,0.0,0.0,0.872,-0.003,0.0,Job code at visit__metal,-0.09,-0.09,2,0,0.0
Job code at visit production maintenance,C0024501,Maintenance,Maintenance. The upkeep of property or equipment.,0,0.342,0.0,0.0,0.0,0.0,0.8693,0.001,0.0005,Job code at visit__production maintenance,-0.06,-0.06,99,0,0.0
Job code at visit van drivers,C0542279,Reusable Drivers,Reusable Drivers. ,0,0.363,0.0,0.0,0.0,0.0,0.8692,0.001,0.0,Job code at visit__van drivers,0.03,0.14,99,9,inf
Job code at visit van drivers,C0684312,Drivers of Vehicles,Drivers of Vehicles. ,0,0.499,0.0,0.0,0.0,0.0,0.8692,0.001,0.0,Job code at visit__van drivers,0.03,0.14,2,4,0.01
Irritability Prefer not to answer,C0022107,Irritable Mood,"Irritable Mood. Abnormal or excessive excitability with easily triggered anger, annoyance, or impatience.",0,0.684,0.0,0.0,0.0,0.0,0.8692,0.001,0.0008,Irritability_Prefer not to answer,-0.09,-0.09,2,0,0.0
Irritability Prefer not to answer,C2700617,Irritation - emotion,"Irritation - emotion. Feelings of annoyance, impatience, and anger.",0,0.659,0.0,0.0,0.0,0.0,0.8692,0.001,0.0008,Irritability_Prefer not to answer,-0.09,-0.09,2,0,0.0
Arthropathy NOS,C0022408,Arthropathy,Arthropathy. Diseases involving the JOINTS.,0,0.952,0.0,0.0,0.0,0.0008,0.8687,-0.007,0.0,Arthropathy NOS,0.06,0.06,2,3,0.0
Anal and rectal conditions,C0003461,Anus,"Anus. The lower opening of the digestive tract, lying in the cleft between the buttocks, through which fecal matter is extruded.",0,0.591,0.0,0.0,0.0,0.0006,0.8675,0.004,0.0,Anal and rectal conditions,-0.02,-0.02,2,4,0.01
Anal and rectal conditions,C2939124,Anal (qualifier value),Anal (qualifier value). ,0,0.61,0.0,0.0,0.0,0.0006,0.8675,0.004,0.0,Anal and rectal conditions,-0.02,-0.02,99,0,0.0
Other peripheral nerve disorders,C4721453,Peripheral Nervous System Diseases,"Peripheral Nervous System Diseases. Diseases of the peripheral nerves external to the brain and spinal cord, which includes diseases of the nerve roots, ganglia, plexi, autonomic nerves, sensory nerves, and motor nerves.",0,0.86,0.0,0.0,0.0,0.0003,0.8664,0.0,0.0,Other peripheral nerve disorders,0.2,0.2,2,10,0.38
Job code at visit vehicle drivers,C0542279,Reusable Drivers,Reusable Drivers. ,0,0.42,0.0,0.0,0.0,0.0,0.8583,0.002,0.0,Job code at visit__vehicle drivers,0.06,0.13,99,9,inf
Job code at visit vehicle drivers,C0684312,Drivers of Vehicles,Drivers of Vehicles. ,0,0.595,0.0,0.0,0.0,0.0,0.8583,0.002,0.0,Job code at visit__vehicle drivers,0.06,0.13,2,4,0.01
Job code at visit drivers,C0542279,Reusable Drivers,Reusable Drivers. ,0,0.458,0.0,0.0,0.0,0.0,0.8551,-0.001,0.0009,Job code at visit__drivers,0.04,0.04,99,9,inf
Job code at visit drivers,C0684312,Drivers of Vehicles,Drivers of Vehicles. ,0,0.565,0.0,0.0,0.0,0.0,0.8551,-0.001,0.0009,Job code at visit__drivers,0.04,0.04,2,4,0.01
Ever addicted to illicit or recreational drugs infrequent,C0858354,addict,addict. ,0,0.578,0.0,0.0,0.0,0.0,0.8473,-0.002,0.0,Ever addicted to illicit or recreational drugs_infrequent_,0.01,0.01,2,9,0.02
Ever addicted to illicit or recreational drugs infrequent,C0332266,Illicit,Illicit. ,0,0.34,0.0,0.0,0.0,0.0,0.8473,-0.002,0.0,Ever addicted to illicit or recreational drugs_infrequent_,0.01,0.01,99,0,0.0
Ever addicted to illicit or recreational drugs infrequent,C0242508,Recreational Drugs,Recreational Drugs. A drug used for personal enjoyment rather than for medicinal purposes.,0,0.435,0.0,0.0,0.0,0.0,0.8473,-0.002,0.0,Ever addicted to illicit or recreational drugs_infrequent_,0.01,0.01,2,0,0.0
Job code at visit training industrial,C0021267,Industry,"Industry. Any enterprise centered on the processing, assembly, production, or marketing of a line of products, services, commodities, or merchandise, in a particular field often named after its principal product. Examples include the automobile, fishing, music, publishing, insurance, and textile industries.",0,0.261,0.0,0.0,0.0,0.0,0.8404,-0.002,0.0,Job code at visit__training industrial,-0.07,-0.07,3,3,0.03
Nonspecific chest pain,C0008031,Chest Pain,"Chest Pain. Pressure, burning, or numbness in the chest.",0,0.793,0.0,0.0,0.0,0.0,0.8321,-0.0,0.0,Nonspecific chest pain,-0.02,-0.02,2,0,0.0
Noninfectious gastroenteritis,C0267418,Noninfectious gastroenteritis,Noninfectious gastroenteritis. ,0,0.984,0.0,0.0,0.0,0.0006,0.8314,-0.004,0.0,Noninfectious gastroenteritis,-0.01,-0.01,99,6,inf
(BD) bipolar disorder genetic risk,C2344255,BD Alcohol,BD Alcohol. ,0,0.204,0.0,0.0,0.0,0.0039,0.8258,-0.002,0.0,(BD) bipolar disorder genetic risk,-0.04,-0.04,99,0,0.0
(BD) bipolar disorder genetic risk,C0005586,Bipolar Disorder,Bipolar Disorder. A major affective disorder marked by severe mood swings (manic or major depressive episodes) and a tendency to remission and recurrence.,0,0.647,0.0,0.0,0.0,0.0039,0.8258,-0.002,0.0,(BD) bipolar disorder genetic risk,-0.04,-0.04,2,0,0.0
(BD) bipolar disorder genetic risk,C1517512,Genetic Risk,Genetic Risk. Risk of developing a disease based on a patient's heredity,0,0.649,0.0,0.0,0.0,0.0039,0.8258,-0.002,0.0,(BD) bipolar disorder genetic risk,-0.04,-0.04,3,0,0.0
Job code at visit social workers,C0037444,social worker,"social worker. Professionals who work with persons affected by social disadvantages such as POVERTY; mental and physical illness or disability, and social injustice. Their focus is on both the individual and his or her environment, including violations of their civil liberties and human rights.",0,0.711,0.0,0.0,0.0,0.0,0.8218,0.002,0.0,Job code at visit__social workers,-0.1,-0.1,2,1,0.01
Tea intake,C0039400,Tea,"Tea. The infusion of leaves of CAMELLIA SINENSIS (formerly Thea sinensis) as a beverage, the familiar Asian tea, which contains CATECHIN (especially epigallocatechin gallate) and CAFFEINE.",0,0.545,0.0,0.0,0.0,0.0026,0.8194,0.001,0.0,Tea intake,-0.07,-0.07,2,9,0.04
Tea intake,C1512806,Intake,"Intake. The process of taking in a substance, especially by eating or drinking, or the quantities thereof; admittance of people to a place or organization at a particular time.",0,0.508,0.0,0.0,0.0,0.0026,0.8194,0.001,0.0,Tea intake,-0.07,-0.07,99,0,0.0
Tea intake,C3251814,Fluid Intake Measurement,Fluid Intake Measurement. Actions performed to measure the amount of fluid volume taken into the body,0,0.373,0.0,0.0,0.0,0.0026,0.8194,0.001,0.0,Tea intake,-0.07,-0.07,99,1,inf
Frequency of depressed mood in last 2 weeks Prefer not to answer,C0344315,Depressed mood,"Depressed mood. An emotional state characterized by feelings of sadness, emptiness, and/or tearfulness.",0,0.489,0.0,0.0,0.0,0.0,0.818,-0.002,0.0,Frequency of depressed mood in last 2 weeks_Prefer not to answer,-0.07,-0.07,2,0,0.0
Job code at visit industrial,C0021267,Industry,"Industry. Any enterprise centered on the processing, assembly, production, or marketing of a line of products, services, commodities, or merchandise, in a particular field often named after its principal product. Examples include the automobile, fishing, music, publishing, insurance, and textile industries.",0,0.364,0.0,0.0,0.0,0.0,0.8105,-0.003,0.0,Job code at visit__industrial,-0.09,-0.09,3,3,0.03
Job code at visit personal,C1519021,Personal Attribute,Personal Attribute. The distinguishing qualities or prominent aspects of an individual person.,0,0.304,0.0,0.0,0.0,0.0,0.7923,-0.002,0.0,Job code at visit__personal,-0.09,-0.09,3,7,0.64
Job code at visit handling storage,C0337174,Storage area,Storage area. ,0,0.562,0.0,0.0,0.0,0.0,0.7888,-0.002,0.0,Job code at visit__handling storage,-0.08,-0.08,99,18,inf
Job code at visit handling storage,C1698986,Storage,Storage. The act of safekeeping goods in a depository.,0,0.475,0.0,0.0,0.0,0.0,0.7888,-0.002,0.0,Job code at visit__handling storage,-0.08,-0.08,99,0,0.0
Job code at visit handling storage,C1753314,cellular entity storage,cellular entity storage. ,0,0.323,0.0,0.0,0.0,0.0,0.7888,-0.002,0.0,Job code at visit__handling storage,-0.08,-0.08,99,0,0.0
Job code at visit storage occupations,C0337174,Storage area,Storage area. ,0,0.593,0.0,0.0,0.0,0.0,0.7888,-0.002,0.0,Job code at visit__storage occupations,-0.05,-0.05,99,18,inf
Job code at visit storage occupations,C1698986,Storage,Storage. The act of safekeeping goods in a depository.,0,0.529,0.0,0.0,0.0,0.0,0.7888,-0.002,0.0,Job code at visit__storage occupations,-0.05,-0.05,99,0,0.0
Job code at visit storage occupations,C1753314,cellular entity storage,cellular entity storage. ,0,0.389,0.0,0.0,0.0,0.0,0.7888,-0.002,0.0,Job code at visit__storage occupations,-0.05,-0.05,99,0,0.0
Job code at visit storage occupations,C0028811,Occupations,"Occupations. Crafts, trades, professions, or other means of earning a living.",0,0.383,0.0,0.0,0.0,0.0,0.7888,-0.002,0.0,Job code at visit__storage occupations,-0.05,-0.05,3,0,0.0
Job code at visit chefs cooks,C1306756,Cook (occupation),Cook (occupation). ,0,0.64,0.0,0.0,0.0,0.0,0.7779,0.003,0.0,Job code at visit__chefs cooks,-0.13,-0.13,2,4,0.1
"Other diseases of respiratory system, NEC",C0029896,Otorhinolaryngologic Diseases,"Otorhinolaryngologic Diseases. Pathological processes of the ear, the nose, and the throat, also known as the ENT diseases.",0,0.353,0.0,0.0,0.0,0.0002,0.767,0.003,0.0,"Other diseases of respiratory system, NEC",-0.01,-0.01,2,1,0.04
"Other diseases of respiratory system, NEC",C0035237,Respiratory System,"Respiratory System. The tubular and cavernous organs and structures, by means of which pulmonary ventilation and gas exchange between ambient air and the blood are brought about.",0,0.437,0.0,0.0,0.0,0.0002,0.767,0.003,0.0,"Other diseases of respiratory system, NEC",-0.01,-0.01,3,0,0.0
"Other diseases of respiratory system, NEC",C0282686,Respiratory System Agents,Respiratory System Agents. Drugs used for their effects on the respiratory system.,0,0.471,0.0,0.0,0.0,0.0002,0.767,0.003,0.0,"Other diseases of respiratory system, NEC",-0.01,-0.01,2,8,0.57
"Other diseases of respiratory system, NEC",C3541375,RESPIRATORY SYSTEM DIAGNOSTIC RADIOPHARMACEUTICALS,RESPIRATORY SYSTEM DIAGNOSTIC RADIOPHARMACEUTICALS. ,0,0.446,0.0,0.0,0.0,0.0002,0.767,0.003,0.0,"Other diseases of respiratory system, NEC",-0.01,-0.01,99,9,inf
Variation in diet Never/rarely,C0205419,Variant,Variant. An alteration or difference from a norm or standard.,0,0.193,0.0,0.0,0.0,0.0,0.7667,0.003,0.0006,Variation in diet_Never/rarely,-0.06,-0.06,99,1,inf
Variation in diet Never/rarely,C0012155,Diet,Diet. Regular course of eating and drinking adopted by a person or animal.,0,0.398,0.0,0.0,0.0,0.0,0.7667,0.003,0.0006,Variation in diet_Never/rarely,-0.06,-0.06,2,6,0.0
Variation in diet Never/rarely,C0012159,Diet therapy,Diet therapy. Adjusting the quantity and quality of food intake to improve health status of an individual. This term does not include the methods of food intake (NUTRITIONAL SUPPORT).,0,0.517,0.0,0.0,0.0,0.0,0.7667,0.003,0.0006,Variation in diet_Never/rarely,-0.06,-0.06,2,0,0.0
Variation in diet Never/rarely,C1549512,diet - supply,"diet - supply. <p>Diet services are supply services, with some aspects resembling Medication services: the detail of the diet is given as a description of the Material associated via Participation.typeCode=""product"". Medically relevant diet types may be communicated in the Diet.code attribute using domain ActDietCode, however, the detail of the food supplied and the various combinations of dishes should be communicated as Material instances.</p><b>Deprecation Note</b><b>Class:</b>Use either the Supply class (if dealing with what should be given to the patient) or SubstanceAdministration class (if dealing with what the patient should consume)<b>energyQuantity:</b>This quantity can be conveyed by using a Content relationship with a quantity attribute expressing the calories<p>**carbohydrateQuantity:**This quantity can be conveyed using a Content relationship to an Entity with a code of carbohydrate and a quantity attribute on the content relationship.</p>",0,0.413,0.0,0.0,0.0,0.0,0.7667,0.003,0.0006,Variation in diet_Never/rarely,-0.06,-0.06,99,0,0.0
Job code at visit property housing,C0871161,Property (attribute),Property (attribute). A basic or essential attribute shared by all members of a class.,0,0.201,0.0,0.0,0.0,0.0,0.7626,0.003,0.0004,Job code at visit__property housing,-0.08,-0.08,99,7,inf
Job code at visit property housing,C1705419,NCI Thesaurus Property,NCI Thesaurus Property. A specific terminology property present in the NCI Thesaurus.,0,0.256,0.0,0.0,0.0,0.0,0.7626,0.003,0.0004,Job code at visit__property housing,-0.08,-0.08,99,19,inf
Job code at visit property housing,C0020056,Housing,Housing. Living facilities for humans.,0,0.385,0.0,0.0,0.0,0.0,0.7626,0.003,0.0004,Job code at visit__property housing,-0.08,-0.08,3,3,0.15
Job code at visit property housing,C1704678,Housing Device,Housing Device. A structural enclosure designed to contain or support a device.,0,0.203,0.0,0.0,0.0,0.0,0.7626,0.003,0.0004,Job code at visit__property housing,-0.08,-0.08,99,9,inf
Ever addicted to a behaviour or miscellanous,C0858354,addict,addict. ,0,0.655,0.0,0.0,0.0,0.0002,0.7488,-0.003,0.0,Ever addicted to a behaviour or miscellanous_None,0.02,0.08,2,9,0.02
Ever addicted to illicit or recreational drugs,C0858354,addict,addict. ,0,0.664,0.0,0.0,0.0,0.0,0.7488,-0.003,0.0003,Ever addicted to illicit or recreational drugs_None,0.07,0.1,2,9,0.02
Ever addicted to illicit or recreational drugs,C0332266,Illicit,Illicit. ,0,0.4,0.0,0.0,0.0,0.0,0.7488,-0.003,0.0003,Ever addicted to illicit or recreational drugs_None,0.07,0.1,99,0,0.0
Ever addicted to illicit or recreational drugs,C0242508,Recreational Drugs,Recreational Drugs. A drug used for personal enjoyment rather than for medicinal purposes.,0,0.505,0.0,0.0,0.0,0.0,0.7488,-0.003,0.0003,Ever addicted to illicit or recreational drugs_None,0.07,0.1,2,0,0.0
Coronary atherosclerosis,C0010054,Coronary Arteriosclerosis,"Coronary Arteriosclerosis. Thickening and loss of elasticity of the CORONARY ARTERIES, leading to progressive arterial insufficiency (CORONARY DISEASE).",0,0.834,0.0,0.0,0.0,0.0042,0.7471,0.007,0.0,Coronary atherosclerosis,0.11,0.11,2,0,0.0
Bacterial infection NOS,C0004623,Bacterial Infections,"Bacterial Infections. Infections by bacteria, general or unspecified.",0,0.959,0.0,0.0,0.0,0.001,0.7415,0.002,0.0009,Bacterial infection NOS,0.03,0.03,2,0,0.0
Variation in diet infrequent,C0205419,Variant,Variant. An alteration or difference from a norm or standard.,0,0.183,0.0,0.0,0.0,0.0,0.7388,0.003,0.0,Variation in diet_infrequent_,-0.12,-0.12,99,1,inf
Variation in diet infrequent,C0012155,Diet,Diet. Regular course of eating and drinking adopted by a person or animal.,0,0.408,0.0,0.0,0.0,0.0,0.7388,0.003,0.0,Variation in diet_infrequent_,-0.12,-0.12,2,6,0.0
Variation in diet infrequent,C0012159,Diet therapy,Diet therapy. Adjusting the quantity and quality of food intake to improve health status of an individual. This term does not include the methods of food intake (NUTRITIONAL SUPPORT).,0,0.574,0.0,0.0,0.0,0.0,0.7388,0.003,0.0,Variation in diet_infrequent_,-0.12,-0.12,2,0,0.0
Variation in diet infrequent,C1549512,diet - supply,"diet - supply. <p>Diet services are supply services, with some aspects resembling Medication services: the detail of the diet is given as a description of the Material associated via Participation.typeCode=""product"". Medically relevant diet types may be communicated in the Diet.code attribute using domain ActDietCode, however, the detail of the food supplied and the various combinations of dishes should be communicated as Material instances.</p><b>Deprecation Note</b><b>Class:</b>Use either the Supply class (if dealing with what should be given to the patient) or SubstanceAdministration class (if dealing with what the patient should consume)<b>energyQuantity:</b>This quantity can be conveyed by using a Content relationship with a quantity attribute expressing the calories<p>**carbohydrateQuantity:**This quantity can be conveyed using a Content relationship to an Entity with a code of carbohydrate and a quantity attribute on the content relationship.</p>",0,0.439,0.0,0.0,0.0,0.0,0.7388,0.003,0.0,Variation in diet_infrequent_,-0.12,-0.12,99,0,0.0
Pleurisy; pleural effusion,C0032231,Pleurisy,"Pleurisy. INFLAMMATION of PLEURA, the lining of the LUNG. When PARIETAL PLEURA is involved, there is pleuritic CHEST PAIN.",0,0.664,0.0,0.0,0.0,0.0,0.7379,-0.003,0.0,Pleurisy; pleural effusion,0.08,0.08,2,0,0.0
Pleurisy; pleural effusion,C0032227,Pleural effusion disorder,Pleural effusion disorder. Presence of fluid in the pleural cavity resulting from excessive transudation or exudation from the pleural surfaces. It is a sign of disease and not a diagnosis in itself.,0,0.813,0.0,0.0,0.0,0.0,0.7379,-0.003,0.0,Pleurisy; pleural effusion,0.08,0.08,2,0,0.0
Pleurisy; pleural effusion,C1253943,Pleural effusion fluid,Pleural effusion fluid. Pathological transudate in the pleural cavity.,0,0.795,0.0,0.0,0.0,0.0,0.7379,-0.003,0.0,Pleurisy; pleural effusion,0.08,0.08,2,35,11.67
Job code at visit managers construction,C0335141,manager,"manager. Someone (or something) that controls, directs, and organizes people, resources, or processes.",0,0.406,0.0,0.0,0.0,0.0,0.7331,-0.003,0.0,Job code at visit__managers construction,-0.03,0.0,2,1,0.0
Job code at visit managers construction,C0403066,Construction worker,Construction worker. ,0,0.574,0.0,0.0,0.0,0.0,0.7331,-0.003,0.0,Job code at visit__managers construction,-0.03,0.0,3,0,0.0
Job code at visit managers construction,C1527177,Facility Construction Funding Category,Facility Construction Funding Category. 4D; Clinical Health Services Research And Delivery; Research,0,0.261,0.0,0.0,0.0,0.0,0.7331,-0.003,0.0,Job code at visit__managers construction,-0.03,0.0,99,9,inf
Duodenitis,C0013298,Duodenitis,"Duodenitis. Inflammation of the DUODENUM section of the small intestine (INTESTINE, SMALL). Erosive duodenitis may cause bleeding in the UPPER GI TRACT and PEPTIC ULCER.",0,0.777,0.0,0.0,0.0,0.0007,0.7233,-0.009,0.0,Duodenitis,-0.01,-0.01,2,27,0.47
Duodenitis,C1522057,Acute Enteritis of the Mouse Intestinal Tract,Acute Enteritis of the Mouse Intestinal Tract. ,0,0.546,0.0,0.0,0.0,0.0007,0.7233,-0.009,0.0,Duodenitis,-0.01,-0.01,2,1,0.01
Y83.6 - Removal of other organ (partial) (total),C0015252,removal technique,removal technique. The surgical removal of an organ or a part of an organ.,0,0.663,0.0,0.0,0.0,0.0006,0.7121,0.002,0.0,Y83.6 - Removal of other organ (partial) (total),-0.08,-0.08,2,0,0.0
Y83.6 - Removal of other organ (partial) (total),C0185115,Extraction,"Extraction. The act of pulling out, including the process of obtaining something from a mixture or compound by chemical or physical or mechanical means.",0,0.257,0.0,0.0,0.0,0.0006,0.7121,0.002,0.0,Y83.6 - Removal of other organ (partial) (total),-0.08,-0.08,2,5,0.0
Y83.6 - Removal of other organ (partial) (total),C0728940,Excision,"Excision. The surgical removal of a lesion, often as part of a biopsy and with healthy margins.",0,0.419,0.0,0.0,0.0,0.0006,0.7121,0.002,0.0,Y83.6 - Removal of other organ (partial) (total),-0.08,-0.08,2,18,0.0
Other non-epithelial cancer of skin,C0444099,Skin Specimen,Skin Specimen. ,0,0.466,0.0,0.0,0.0,0.0016,0.7117,0.005,0.0,Other non-epithelial cancer of skin,0.1,0.1,2,0,0.0
Other non-epithelial cancer of skin,C1123023,Skin,Skin. The outer covering of the body that protects it from the environment. It is composed of the DERMIS and the EPIDERMIS.,0,0.501,0.0,0.0,0.0,0.0016,0.7117,0.005,0.0,Other non-epithelial cancer of skin,0.1,0.1,2,0,0.0
Had other major operations infrequent,C0038895,Surgical aspects,"Surgical aspects. Used for operative procedures on organs, regions, or tissues in the treatment of diseases, including tissue section by lasers. It excludes transplantation, for which ""transplantation"" is used.",0,0.393,0.0,0.0,0.0,0.0,0.7054,0.003,0.0,Had other major operations_infrequent_,0.02,0.02,99,25,inf
Had other major operations infrequent,C3241922,Operation Activity,Operation Activity. Performance of a practical work or of something involving the practical application of principles or processes.,0,0.246,0.0,0.0,0.0,0.0,0.7054,0.003,0.0,Had other major operations_infrequent_,0.02,0.02,99,0,0.0
"Qualifications College or University degree|A levels/AS levels or equivalent|Other professional qualifications eg: nursing, teaching",C0028677,Discipline of Nursing,"Discipline of Nursing. The field of nursing care concerned with the promotion, maintenance, and restoration of health.",0,0.342,0.0,0.0,0.0,0.0,0.7009,-0.003,0.0,"Qualifications_College or University degree|A levels/AS levels or equivalent|Other professional qualifications eg: nursing, teaching",-0.01,-0.01,3,1,0.2
"Qualifications College or University degree|A levels/AS levels or equivalent|Other professional qualifications eg: nursing, teaching",C0028678,nursing therapy,"nursing therapy. Used with diseases for nursing care and techniques in their management. It includes the nursing role in diagnostic, therapeutic, and preventive procedures.",0,0.214,0.0,0.0,0.0,0.0,0.7009,-0.003,0.0,"Qualifications_College or University degree|A levels/AS levels or equivalent|Other professional qualifications eg: nursing, teaching",-0.01,-0.01,2,16,0.12
HSV-1 seropositivity for Herpes Simplex virus-1 False,C0206679,"herpesvirus 1, human","herpesvirus 1, human. The type species of SIMPLEXVIRUS causing most forms of non-genital herpes simplex in humans. Primary infection occurs mainly in infants and young children and then the virus becomes latent in the dorsal root ganglion. It then is periodically reactivated throughout life causing mostly benign conditions.",0,0.584,0.0,0.0,0.0,0.0,0.7002,0.003,0.0,HSV-1 seropositivity for Herpes Simplex virus-1_False,-0.01,-0.01,2,0,0.0
HSV-1 seropositivity for Herpes Simplex virus-1 False,C0206558,Simplexvirus,"Simplexvirus. A genus of the family HERPESVIRIDAE, subfamily ALPHAHERPESVIRINAE, consisting of herpes simplex-like viruses. The type species is HERPESVIRUS 1, HUMAN.",0,0.578,0.0,0.0,0.0,0.0,0.7002,0.003,0.0,HSV-1 seropositivity for Herpes Simplex virus-1_False,-0.01,-0.01,2,1,0.0
HSV-1 seropositivity for Herpes Simplex virus-1 False,C0319232,Human herpes simplex virus,"Human herpes simplex virus. A genus of enveloped, spherical or pleomorphic viruses with a capsid with T=16 icosahedral symmetry and surrounded by amorphous tegument, in the family Herpesviridae. The genome is composed of monopartite, linear double-stranded DNA. Simplexviruses are found in humans and mammals, may remain latent in neurons and cause skin blisters and mucosal ulcers in humans.",0,0.509,0.0,0.0,0.0,0.0,0.7002,0.003,0.0,HSV-1 seropositivity for Herpes Simplex virus-1_False,-0.01,-0.01,2,1,0.04
Chest pain due to walking ceases when standing still,C0008031,Chest Pain,"Chest Pain. Pressure, burning, or numbness in the chest.",0,0.571,0.0,0.0,0.0,0.0004,0.6921,0.004,0.0,Chest pain due to walking ceases when standing still_No,-0.07,-0.07,2,0,0.0
Chest pain due to walking ceases when standing still,C0080331,Walking (activity),"Walking (activity). An activity in which the body advances at a slow to moderate pace by moving the feet in a coordinated fashion. This includes recreational walking, walking for fitness, and competitive race-walking.",0,0.428,0.0,0.0,0.0,0.0004,0.6921,0.004,0.0,Chest pain due to walking ceases when standing still_No,-0.07,-0.07,2,31,0.1
Chest pain due to walking ceases when standing still,C0231472,Standing position,Standing position. The act of assuming or maintaining an erect upright position.,0,0.194,0.0,0.0,0.0,0.0004,0.6921,0.004,0.0,Chest pain due to walking ceases when standing still_No,-0.07,-0.07,3,19,4.75
Irritability,C0022107,Irritable Mood,"Irritable Mood. Abnormal or excessive excitability with easily triggered anger, annoyance, or impatience.",0,0.828,0.0,0.0,0.0,0.0005,0.6895,0.004,0.0,Irritability_Do not know,-0.05,-0.05,2,0,0.0
Irritability,C2700617,Irritation - emotion,"Irritation - emotion. Feelings of annoyance, impatience, and anger.",0,0.872,0.0,0.0,0.0,0.0005,0.6895,0.004,0.0,Irritability_Do not know,-0.05,-0.05,2,0,0.0
Unspecified monoarthritis,C0205370,Unspecified,Unspecified. Not stated explicitly or in detail.,0,0.253,0.0,0.0,0.0,0.0,0.6852,-0.011,0.0,Unspecified monoarthritis,0.06,0.06,99,0,0.0
Unspecified monoarthritis,C0158026,Monoarthritis,Monoarthritis. ,0,0.957,0.0,0.0,0.0,0.0,0.6852,-0.011,0.0,Unspecified monoarthritis,0.06,0.06,2,0,0.0
Frequency of tiredness / lethargy in last 2 weeks Several days,C0015672,Fatigue,"Fatigue. The state of weariness following a period of exertion, mental or physical, characterized by a decreased capacity for work and reduced efficiency to respond to stimuli.",0,0.612,0.0,0.0,0.0,0.0,0.6842,0.004,0.0,Frequency of tiredness / lethargy in last 2 weeks_Several days,-0.06,-0.06,2,0,0.0
Frequency of tiredness / lethargy in last 2 weeks Several days,C0023380,Lethargy,Lethargy. Characterized by a lack of vitality or energy.,0,0.579,0.0,0.0,0.0,0.0,0.6842,0.004,0.0,Frequency of tiredness / lethargy in last 2 weeks_Several days,-0.06,-0.06,2,0,0.0
Job code at visit associate professionals,C0679924,professional occupation status,professional occupation status. ,0,0.584,0.0,0.0,0.0,0.0,0.6732,-0.004,0.0,Job code at visit__associate professionals,-0.02,-0.02,2,0,0.0
Meat substitutes - soy,C1697820,soy - non-drug agent,soy - non-drug agent. ,0,0.889,0.0,0.0,0.0,0.0043,0.6685,-0.008,0.0,Meat substitutes - soy,-0.06,0.06,99,13,inf
Meat substitutes - soy,C2756587,Soy,Soy. ,0,0.835,0.0,0.0,0.0,0.0043,0.6685,-0.008,0.0,Meat substitutes - soy,-0.06,0.06,99,11,inf
Coffee intake,C0009237,Coffee,Coffee. A beverage made from ground COFFEA beans (SEEDS) infused in hot water. It generally contains CAFFEINE and THEOPHYLLINE unless it is decaffeinated.,0,0.631,0.0,0.0,0.0,0.0,0.6672,-0.003,0.0,Coffee intake,-0.02,-0.02,2,15,0.1
Coffee intake,C1512806,Intake,"Intake. The process of taking in a substance, especially by eating or drinking, or the quantities thereof; admittance of people to a place or organization at a particular time.",0,0.474,0.0,0.0,0.0,0.0,0.6672,-0.003,0.0,Coffee intake,-0.02,-0.02,99,0,0.0
Coffee intake,C3251814,Fluid Intake Measurement,Fluid Intake Measurement. Actions performed to measure the amount of fluid volume taken into the body,0,0.363,0.0,0.0,0.0,0.0,0.6672,-0.003,0.0,Coffee intake,-0.02,-0.02,99,1,inf
Pneumococcal pneumonia,C0032300,Lobar Pneumonia,Lobar Pneumonia. ,0,0.591,0.0,0.0,0.0,0.0011,0.6663,0.008,0.0004,Pneumococcal pneumonia,0.06,0.09,2,3,0.01
Pneumococcal pneumonia,C0155862,Streptococcal pneumonia,Streptococcal pneumonia. A febrile disease caused by STREPTOCOCCUS PNEUMONIAE.,0,0.793,0.0,0.0,0.0,0.0011,0.6663,0.008,0.0004,Pneumococcal pneumonia,0.06,0.09,2,0,0.0
Job code at visit retail wholesale,C0680894,retailing,retailing. ,0,0.564,0.0,0.0,0.0,0.0,0.6662,0.004,0.001,Job code at visit__retail wholesale,0.02,0.02,99,0,0.0
Qualifications A levels/AS levels or equivalent,C0205163,Equal,Equal. A person or thing equal to another in value or measure or force or effect or significance etc.; being essentially equal to something.,0,0.309,0.0,0.0,0.0,0.0,0.6395,-0.004,0.0008,Qualifications_A levels/AS levels or equivalent,-0.05,-0.05,99,0,0.0
