feature_name,cui,cui_nomenclature,cui_def,KG_Hits,sim_score,feature_level_min_kg_hits,feature_level_sum_kg_hits,feature_level_avg_kg_hits,feature_importance,p_val,corr,MutualInfoTarget,raw_name,sim_score_target_feat,sim_score_target_cui,shortest_path_length,simple_path_length,norm_path_length
"Epilepsy, recurrent seizures, convulsions",C0014544,Epilepsy,"Epilepsy. A disorder characterized by recurrent episodes of paroxysmal brain dysfunction due to a sudden, disorderly, and excessive neuronal discharge. Epilepsy classification systems are generally based upon: (1) clinical features of the seizure episodes (e.g., motor seizure), (2) etiology (e.g., post-traumatic), (3) anatomic site of seizure origin (e.g., frontal lobe seizure), (4) tendency to spread to other structures in the brain, and (5) temporal patterns (e.g., nocturnal epilepsy). (From Adams et al., Principles of Neurology, 6th ed, p313)",0,0.74,0.0,0.0,0.0,0.0002,0.873,0.001,0.0001,"Epilepsy, recurrent seizures, convulsions",0.12,0.12,2,72,0.02
"Epilepsy, recurrent seizures, convulsions",C3203523,Acute repetitive seizure,"Acute repetitive seizure. A fourfold or greater increase of usual seizure frequency within a 3-day period, where the patient demonstrates full recovery between seizure events within the cluster. The seizure cluster should be recognisable by the primary clinician, carer or patient. [PMID:29871784, PMID:32305858]",0,0.604,0.0,0.0,0.0,0.0002,0.873,0.001,0.0001,"Epilepsy, recurrent seizures, convulsions",0.12,0.12,2,3,0.08
"Epilepsy, recurrent seizures, convulsions",C0036572,Seizures,"Seizures. Clinical or subclinical disturbances of cortical function due to a sudden, abnormal, excessive, and disorganized discharge of brain cells. Clinical manifestations include abnormal motor, sensory and psychic phenomena. Recurrent seizures are usually referred to as EPILEPSY or ""seizure disorder.""",0,0.663,0.0,0.0,0.0,0.0002,0.873,0.001,0.0001,"Epilepsy, recurrent seizures, convulsions",0.12,0.12,2,456,0.12
"Medication for cholesterol, blood pressure or diabetes Prefer not to answer",C0008387,Cholesterol Esters,Cholesterol Esters. Fatty acid esters of cholesterol which constitute about two-thirds of the cholesterol in the plasma. The accumulation of cholesterol esters in the arterial intima is a characteristic feature of atherosclerosis.,0,0.269,0.0,1.0,0.2,0.0,0.8708,-0.0,0.0,"Medication for cholesterol, blood pressure or diabetes_Prefer not to answer",0.21,0.21,2,37,0.06
"Medication for cholesterol, blood pressure or diabetes Prefer not to answer",C0005823,Blood Pressure,Blood Pressure. PRESSURE of the BLOOD on the ARTERIES and other BLOOD VESSELS.,0,0.265,0.0,1.0,0.2,0.0,0.8708,-0.0,0.0,"Medication for cholesterol, blood pressure or diabetes_Prefer not to answer",0.21,0.21,2,36,0.01
"Medication for cholesterol, blood pressure or diabetes Prefer not to answer",C0005824,Blood pressure determination,Blood pressure determination. Techniques used for measuring BLOOD PRESSURE.,0,0.178,0.0,1.0,0.2,0.0,0.8708,-0.0,0.0,"Medication for cholesterol, blood pressure or diabetes_Prefer not to answer",0.21,0.21,2,166,3.13
"Medication for cholesterol, blood pressure or diabetes Prefer not to answer",C1271104,Blood pressure finding,Blood pressure finding. A test result that reports the diastolic and systolic pressure of the blood.,0,0.204,0.0,1.0,0.2,0.0,0.8708,-0.0,0.0,"Medication for cholesterol, blood pressure or diabetes_Prefer not to answer",0.21,0.21,2,2,0.08
"M19.97 - Arthrosis, unspecified (Ankle and foot)",C0022408,Arthropathy,Arthropathy. Diseases involving the JOINTS.,0,0.432,0.0,0.0,0.0,0.0002,0.8632,-0.001,0.0001,"M19.97 - Arthrosis, unspecified (Ankle and foot)",0.06,0.06,2,0,0.0
"M19.97 - Arthrosis, unspecified (Ankle and foot)",C0029408,Degenerative polyarthritis,"Degenerative polyarthritis. A progressive, degenerative joint disease, the most common form of arthritis, especially in older persons. The disease is thought to result not from the aging process but from biochemical changes and biomechanical stresses affecting articular cartilage. In the foreign literature it is often called osteoarthrosis deformans.",0,0.289,0.0,0.0,0.0,0.0002,0.8632,-0.001,0.0001,"M19.97 - Arthrosis, unspecified (Ankle and foot)",0.06,0.06,2,33,0.01
"M19.97 - Arthrosis, unspecified (Ankle and foot)",C4760573,Arthrosis,Arthrosis. ,0,0.451,0.0,0.0,0.0,0.0002,0.8632,-0.001,0.0001,"M19.97 - Arthrosis, unspecified (Ankle and foot)",0.06,0.06,99,39,inf
"M19.97 - Arthrosis, unspecified (Ankle and foot)",C0870018,Ankle and Foot,Ankle and Foot. ,0,0.472,0.0,0.0,0.0,0.0002,0.8632,-0.001,0.0001,"M19.97 - Arthrosis, unspecified (Ankle and foot)",0.06,0.06,2,0,0.0
Convulsions,C0036572,Seizures,"Seizures. Clinical or subclinical disturbances of cortical function due to a sudden, abnormal, excessive, and disorganized discharge of brain cells. Clinical manifestations include abnormal motor, sensory and psychic phenomena. Recurrent seizures are usually referred to as EPILEPSY or ""seizure disorder.""",0,0.512,0.0,0.0,0.0,0.0,0.86,-0.003,0.0,Convulsions,0.12,0.15,2,456,0.12
"I48.9 - Atrial fibrillation and atrial flutter, unspecified",C0344434,Atrial Fibrillation by ECG Finding,"Atrial Fibrillation by ECG Finding. An electrocardiographic finding of a supraventricular arrhythmia characterized by the replacement of consistent P waves by rapid oscillations or fibrillatory waves that vary in size, shape and timing and are accompanied by an irregularly irregular ventricular response. (CDISC)",0,0.69,0.0,1.0,0.2,0.0005,0.8488,0.005,0.0,"I48.9 - Atrial fibrillation and atrial flutter, unspecified",-0.02,0.15,99,32,inf
"I48.9 - Atrial fibrillation and atrial flutter, unspecified",C0004239,Atrial Flutter,"Atrial Flutter. Rapid, irregular atrial contractions caused by a block of electrical impulse conduction in the right atrium and a reentrant wave front traveling up the inter-atrial septum and down the right atrial free wall or vice versa. Unlike ATRIAL FIBRILLATION which is caused by abnormal impulse generation, typical atrial flutter is caused by abnormal impulse conduction. As in atrial fibrillation, patients with atrial flutter cannot effectively pump blood into the lower chambers of the heart (HEART VENTRICLES).",0,0.627,0.0,1.0,0.2,0.0005,0.8488,0.005,0.0,"I48.9 - Atrial fibrillation and atrial flutter, unspecified",-0.02,0.15,2,65,0.25
"I48.9 - Atrial fibrillation and atrial flutter, unspecified",C0344423,Atrial Flutter by ECG Finding,"Atrial Flutter by ECG Finding. An electrocardiographic finding of an organized, regular atrial rhythm with atrial rate of 240-340 beats per minute. Multiple P waves typically appear in the inferior leads in a saw tooth like pattern between the QRS complexes. (CDISC)",0,0.667,0.0,1.0,0.2,0.0005,0.8488,0.005,0.0,"I48.9 - Atrial fibrillation and atrial flutter, unspecified",-0.02,0.15,99,65,inf
"Never eat eggs, dairy, wheat, sugar Eggs or foods containing eggs|Wheat products|Sugar or foods/drinks containing sugar",C0013710,Egg Food Product,"Egg Food Product. Animal reproductive bodies, or the contents thereof, used as food. The concept is differentiated from OVUM, the anatomic or physiologic entity.",0,0.43,0.0,0.0,0.0,0.0,0.8474,-0.0,0.0,"Never eat eggs, dairy, wheat, sugar_Eggs or foods containing eggs|Wheat products|Sugar or foods/drinks containing sugar",0.02,0.02,2,38,0.2
"Never eat eggs, dairy, wheat, sugar Eggs or foods containing eggs|Wheat products|Sugar or foods/drinks containing sugar",C3687582,Produces milk for human food,Produces milk for human food. <p>Milk production</p>,0,0.174,0.0,0.0,0.0,0.0,0.8474,-0.0,0.0,"Never eat eggs, dairy, wheat, sugar_Eggs or foods containing eggs|Wheat products|Sugar or foods/drinks containing sugar",0.02,0.02,2,0,0.0
"Never eat eggs, dairy, wheat, sugar Eggs or foods containing eggs|Wheat products|Sugar or foods/drinks containing sugar",C0043137,Wheat (Dietary),Wheat (Dietary). ,0,0.456,0.0,0.0,0.0,0.0,0.8474,-0.0,0.0,"Never eat eggs, dairy, wheat, sugar_Eggs or foods containing eggs|Wheat products|Sugar or foods/drinks containing sugar",0.02,0.02,2,308,3.24
"Never eat eggs, dairy, wheat, sugar Eggs or foods containing eggs|Wheat products|Sugar or foods/drinks containing sugar",C0981883,whole wheat allergenic extract,whole wheat allergenic extract. ,0,0.422,0.0,0.0,0.0,0.0,0.8474,-0.0,0.0,"Never eat eggs, dairy, wheat, sugar_Eggs or foods containing eggs|Wheat products|Sugar or foods/drinks containing sugar",0.02,0.02,99,67,inf
"Never eat eggs, dairy, wheat, sugar Eggs or foods containing eggs|Wheat products|Sugar or foods/drinks containing sugar",C1095911,wheat preparation,wheat preparation. ,0,0.42,0.0,0.0,0.0,0.0,0.8474,-0.0,0.0,"Never eat eggs, dairy, wheat, sugar_Eggs or foods containing eggs|Wheat products|Sugar or foods/drinks containing sugar",0.02,0.02,99,30,inf
"Never eat eggs, dairy, wheat, sugar Eggs or foods containing eggs|Wheat products|Sugar or foods/drinks containing sugar",C0007004,Carbohydrates,"Carbohydrates. A class of organic compounds composed of carbon, hydrogen, and oxygen in a ratio of Cn(H2O)n. The largest class of organic compounds, including STARCH; GLYCOGEN; CELLULOSE; POLYSACCHARIDES; and simple MONOSACCHARIDES.",0,0.288,0.0,0.0,0.0,0.0,0.8474,-0.0,0.0,"Never eat eggs, dairy, wheat, sugar_Eggs or foods containing eggs|Wheat products|Sugar or foods/drinks containing sugar",0.02,0.02,2,0,0.0
"Never eat eggs, dairy, wheat, sugar Eggs or foods containing eggs|Wheat products|Sugar or foods/drinks containing sugar",C0242209,Sugars,"Sugars. A white crystalline carbohydrate, typically sucrose, used as a sweetener and preservative.",0,0.307,0.0,0.0,0.0,0.0,0.8474,-0.0,0.0,"Never eat eggs, dairy, wheat, sugar_Eggs or foods containing eggs|Wheat products|Sugar or foods/drinks containing sugar",0.02,0.02,2,0,0.0
"Never eat eggs, dairy, wheat, sugar Eggs or foods containing eggs|Wheat products|Sugar or foods/drinks containing sugar",C3665462,raw sugar,raw sugar. ,0,0.331,0.0,0.0,0.0,0.0,0.8474,-0.0,0.0,"Never eat eggs, dairy, wheat, sugar_Eggs or foods containing eggs|Wheat products|Sugar or foods/drinks containing sugar",0.02,0.02,3,132,132.0
"Never eat eggs, dairy, wheat, sugar Eggs or foods containing eggs|Wheat products|Sugar or foods/drinks containing sugar",C0016452,Food,Food. Substances taken in by the body to provide nourishment.,0,0.355,0.0,0.0,0.0,0.0,0.8474,-0.0,0.0,"Never eat eggs, dairy, wheat, sugar_Eggs or foods containing eggs|Wheat products|Sugar or foods/drinks containing sugar",0.02,0.02,2,69,0.07
Other diseases of the teeth and supporting structures,C0029896,Otorhinolaryngologic Diseases,"Otorhinolaryngologic Diseases. Pathological processes of the ear, the nose, and the throat, also known as the ENT diseases.",0,0.386,0.0,0.0,0.0,0.0,0.8454,0.0,0.0008,Other diseases of the teeth and supporting structures,0.31,0.35,2,361,13.88
Other diseases of the teeth and supporting structures,C0040426,Tooth structure,Tooth structure. One of a set of bone-like structures in the mouth used for biting and chewing.,0,0.659,0.0,0.0,0.0,0.0,0.8454,0.0,0.0008,Other diseases of the teeth and supporting structures,0.31,0.35,2,148,0.1
Other diseases of the teeth and supporting structures,C4071855,Head>Teeth,Head>Teeth. ,0,0.457,0.0,0.0,0.0,0.0,0.8454,0.0,0.0008,Other diseases of the teeth and supporting structures,0.31,0.35,99,32,inf
Other diseases of the teeth and supporting structures,C0678594,Structure,Structure. The components and their relationship and manner of arrangement in constituting a whole.,0,0.2,0.0,0.0,0.0,0.0,0.8454,0.0,0.0008,Other diseases of the teeth and supporting structures,0.31,0.35,3,102,0.4
Hemorrhage of gastrointestinal tract,C0029163,Oral Hemorrhage,"Oral Hemorrhage. Bleeding from the blood vessels of the mouth, which may occur as a result of injuries to the mouth, accidents in oral surgery, or diseases of the gums.",0,0.549,0.0,1.0,0.2,0.0,0.8452,0.002,0.0001,Hemorrhage of gastrointestinal tract,0.17,0.17,2,165,4.85
Hemorrhage of gastrointestinal tract,C0426747,Bleeding from anus,Bleeding from anus. Bleeding originating from the anal area.,0,0.643,0.0,1.0,0.2,0.0,0.8452,0.002,0.0001,Hemorrhage of gastrointestinal tract,0.17,0.17,2,3,0.75
Hemorrhage of gastrointestinal tract,C0017189,Gastrointestinal tract structure,"Gastrointestinal tract structure. Generally refers to the digestive structures stretching from the MOUTH to ANUS, but does not include the accessory glandular organs (LIVER; BILIARY TRACT; PANCREAS).",0,0.639,0.0,1.0,0.2,0.0,0.8452,0.002,0.0001,Hemorrhage of gastrointestinal tract,0.17,0.17,2,67,0.35
Hemorrhage of gastrointestinal tract,C4299166,Abdomen+Pelvis>Gastrointestinal tract,Abdomen+Pelvis>Gastrointestinal tract. ,0,0.448,0.0,1.0,0.2,0.0,0.8452,0.002,0.0001,Hemorrhage of gastrointestinal tract,0.17,0.17,99,63,inf
Hemorrhage of gastrointestinal tract,C1333802,Gastrointestinal Stromal Tumor of the Gastrointestinal Tract,"Gastrointestinal Stromal Tumor of the Gastrointestinal Tract. A stromal tumor that originates from the interstitial cells of Cajal. It may involve any part of the gastrointestinal tract. The majority of cases occur in the stomach. Morphologic variants include the epithelioid cell type, spindle cell type, and mixed cell type. Most cases contain KIT- or PDGFRA-activating mutations. Lesions with a diameter greater than 10cm and more than 5 mitotic figures per 50HPF tend to have a more aggressive clinical course. Until recently, surgery has been the only effective therapy for this tumor. However, many patients still experience recurrence. A KIT tyrosine kinase inhibitor, imatinib mesylate (also known as STI-571 or Gleevec), is now effective in the treatment of relapsed and unresectable cases.",0,0.323,0.0,1.0,0.2,0.0,0.8452,0.002,0.0001,Hemorrhage of gastrointestinal tract,0.17,0.17,99,4,inf
"Never eat eggs, dairy, wheat, sugar Dairy products|Wheat products",C0013710,Egg Food Product,"Egg Food Product. Animal reproductive bodies, or the contents thereof, used as food. The concept is differentiated from OVUM, the anatomic or physiologic entity.",0,0.456,0.0,0.0,0.0,0.0,0.8409,0.0,0.0,"Never eat eggs, dairy, wheat, sugar_Dairy products|Wheat products",0.02,0.02,2,38,0.2
"Never eat eggs, dairy, wheat, sugar Dairy products|Wheat products",C3687582,Produces milk for human food,Produces milk for human food. <p>Milk production</p>,0,0.231,0.0,0.0,0.0,0.0,0.8409,0.0,0.0,"Never eat eggs, dairy, wheat, sugar_Dairy products|Wheat products",0.02,0.02,2,0,0.0
"Never eat eggs, dairy, wheat, sugar Dairy products|Wheat products",C0043137,Wheat (Dietary),Wheat (Dietary). ,0,0.466,0.0,0.0,0.0,0.0,0.8409,0.0,0.0,"Never eat eggs, dairy, wheat, sugar_Dairy products|Wheat products",0.02,0.02,2,308,3.24
"Never eat eggs, dairy, wheat, sugar Dairy products|Wheat products",C0981883,whole wheat allergenic extract,whole wheat allergenic extract. ,0,0.44,0.0,0.0,0.0,0.0,0.8409,0.0,0.0,"Never eat eggs, dairy, wheat, sugar_Dairy products|Wheat products",0.02,0.02,99,67,inf
"Never eat eggs, dairy, wheat, sugar Dairy products|Wheat products",C1095911,wheat preparation,wheat preparation. ,0,0.447,0.0,0.0,0.0,0.0,0.8409,0.0,0.0,"Never eat eggs, dairy, wheat, sugar_Dairy products|Wheat products",0.02,0.02,99,30,inf
Aphakia and other disorders of lens,C0003534,Aphakia,"Aphakia. Absence of crystalline lens totally or partially from field of vision, from any cause except after cataract extraction. Aphakia is mainly congenital or as result of LENS DISLOCATION AND SUBLUXATION.",0,0.845,0.0,0.0,0.0,0.0,0.8389,0.001,0.0,Aphakia and other disorders of lens,0.2,0.28,2,99,1.25
Aphakia and other disorders of lens,C0023317,"Lens, Crystalline","Lens, Crystalline. A transparent, biconvex structure of the EYE, enclosed in a capsule and situated behind the IRIS and in front of the vitreous humor (VITREOUS BODY). It is slightly overlapped at its margin by the ciliary processes. Adaptation by the CILIARY BODY is crucial for OCULAR ACCOMMODATION.",0,0.515,0.0,0.0,0.0,0.0,0.8389,0.001,0.0,Aphakia and other disorders of lens,0.2,0.28,2,196,0.13
Aphakia and other disorders of lens,C0023318,Lens (device),Lens (device). Pieces of glass or other transparent materials used for magnification or increased visual acuity.,0,0.591,0.0,0.0,0.0,0.0,0.8389,0.001,0.0,Aphakia and other disorders of lens,0.2,0.28,3,23,0.96
Aphakia and other disorders of lens,C0996842,Genus Lens,Genus Lens. ,0,0.495,0.0,0.0,0.0,0.0,0.8389,0.001,0.0,Aphakia and other disorders of lens,0.2,0.28,99,180,inf
M79.66 - Pain in limb (Lower leg),C1549543,Administration Method - Pain,Administration Method - Pain. ,0,0.194,0.0,1.0,0.2,0.0003,0.819,0.001,0.0001,M79.66 - Pain in limb (Lower leg),-0.03,-0.03,99,106,inf
M79.66 - Pain in limb (Lower leg),C0015385,Limb structure,"Limb structure. The farthest or outermost projections of the body, such as the HAND and FOOT.",0,0.304,0.0,1.0,0.2,0.0003,0.819,0.001,0.0001,M79.66 - Pain in limb (Lower leg),-0.03,-0.03,2,149,0.05
M79.66 - Pain in limb (Lower leg),C1140621,Leg,Leg. The inferior part of the lower extremity between the KNEE and the ANKLE.,0,0.417,0.0,1.0,0.2,0.0003,0.819,0.001,0.0001,M79.66 - Pain in limb (Lower leg),-0.03,-0.03,2,13,0.01
M79.66 - Pain in limb (Lower leg),C4299093,Lower extremity>Lower leg,Lower extremity>Lower leg. ,0,0.414,0.0,1.0,0.2,0.0003,0.819,0.001,0.0001,M79.66 - Pain in limb (Lower leg),-0.03,-0.03,99,379,inf
Dental caries,C0011334,Dental caries,"Dental caries. Localized destruction of the tooth surface initiated by decalcification of the enamel followed by enzymatic lysis of organic structures and leading to cavity formation. If left unchecked, the cavity may penetrate the enamel and dentin and reach the pulp.",0,0.784,0.0,0.0,0.0,0.0001,0.813,-0.001,0.0003,Dental caries,0.14,0.24,2,7,0.01
Pulmonary heart disease,C0034072,Cor pulmonale,"Cor pulmonale. Hypertrophy and dilation of the RIGHT VENTRICLE of the heart that is caused by PULMONARY HYPERTENSION. This condition is often associated with pulmonary parenchymal or vascular diseases, such as CHRONIC OBSTRUCTIVE PULMONARY DISEASE and PULMONARY EMBOLISM.",0,0.679,0.0,0.0,0.0,0.0004,0.7969,-0.002,0.0003,Pulmonary heart disease,0.19,0.19,2,34,0.14
Wheeze or whistling in the chest in last year,C0043144,Wheezing,"Wheezing. A symptom and a finding during physical examination, characterized by a high-pitched, whistling sound during breathing. It results from the narrowing or obstruction of the respiratory airways. The most common causes of wheezing are asthma, chronic obstructive pulmonary disease, tracheobronchitis, and pulmonary edema.",0,0.716,0.0,0.0,0.0,0.0009,0.7924,0.001,0.0004,Wheeze or whistling in the chest in last year_Do not know,0.16,0.16,2,144,0.3
Wheeze or whistling in the chest in last year,C0817096,Chest,"Chest. The upper part of the trunk between the NECK and the ABDOMEN. It contains the chief organs of the circulatory and respiratory systems. (From Stedman, 25th ed)",0,0.184,0.0,0.0,0.0,0.0009,0.7924,0.001,0.0004,Wheeze or whistling in the chest in last year_Do not know,0.16,0.16,2,200,0.11
Osteoporosis NOS,C0029456,Osteoporosis,"Osteoporosis. Reduction of bone mass without alteration in the composition of bone, leading to fractures. Primary osteoporosis can be of two major types: postmenopausal osteoporosis (OSTEOPOROSIS, POSTMENOPAUSAL) and age-related or senile osteoporosis.",0,0.762,0.0,0.0,0.0,0.0001,0.7923,0.0,0.0002,Osteoporosis NOS,0.18,0.29,2,59,0.02
Osteoporosis NOS,C2911643,Encounter due to family history of osteoporosis,Encounter due to family history of osteoporosis. ,0,0.714,0.0,0.0,0.0,0.0001,0.7923,0.0,0.0002,Osteoporosis NOS,0.18,0.29,99,18,inf
Eye problems/disorders Glaucoma|Injury or trauma resulting in loss of vision|Cataract,C0043251,Wounds and Injuries,"Wounds and Injuries. Damage inflicted on the body as the direct or indirect result of an external force, with or without disruption of structural continuity.",0,0.568,0.0,0.0,0.0,0.0,0.7855,-0.001,0.0,Eye problems/disorders_Glaucoma|Injury or trauma resulting in loss of vision|Cataract,0.27,0.29,2,194,0.05
Eye problems/disorders Glaucoma|Injury or trauma resulting in loss of vision|Cataract,C1510467,trauma qualifier,"trauma qualifier. Used with anatomic headings, animals, and sports for wounds and injuries. Excludes cell damage, for which ""pathology"" is used.",0,0.433,0.0,0.0,0.0,0.0,0.7855,-0.001,0.0,Eye problems/disorders_Glaucoma|Injury or trauma resulting in loss of vision|Cataract,0.27,0.29,99,306,inf
Eye problems/disorders Glaucoma|Injury or trauma resulting in loss of vision|Cataract,C3263723,Traumatic injury,"Traumatic injury. Damage inflicted on the body as the direct or indirect result of an external force, with or without disruption of structural continuity.",0,0.57,0.0,0.0,0.0,0.0,0.7855,-0.001,0.0,Eye problems/disorders_Glaucoma|Injury or trauma resulting in loss of vision|Cataract,0.27,0.29,2,56,0.35
"Disorders of uterus, NEC",C0042131,Uterine Diseases,Uterine Diseases. Pathological processes involving any part of the UTERUS.,0,0.943,0.0,0.0,0.0,0.0001,0.7803,0.001,0.0004,"Disorders of uterus, NEC",0.16,0.16,2,0,0.0
HSV-2 seropositivity for Herpes Simplex virus-2 False,C0019351,"herpesvirus 2, human","herpesvirus 2, human. A species of SIMPLEXVIRUS associated with genital infections (HERPES GENITALIS). It is transmitted by sexual intercourse and close personal contact.",0,0.452,0.0,0.0,0.0,0.0,0.7771,0.001,0.0005,HSV-2 seropositivity for Herpes Simplex virus-2_False,-0.21,-0.21,2,54,0.2
HSV-2 seropositivity for Herpes Simplex virus-2 False,C0206558,Simplexvirus,"Simplexvirus. A genus of the family HERPESVIRIDAE, subfamily ALPHAHERPESVIRINAE, consisting of herpes simplex-like viruses. The type species is HERPESVIRUS 1, HUMAN.",0,0.428,0.0,0.0,0.0,0.0,0.7771,0.001,0.0005,HSV-2 seropositivity for Herpes Simplex virus-2_False,-0.21,-0.21,2,39,0.06
HSV-2 seropositivity for Herpes Simplex virus-2 False,C0319232,Human herpes simplex virus,"Human herpes simplex virus. A genus of enveloped, spherical or pleomorphic viruses with a capsid with T=16 icosahedral symmetry and surrounded by amorphous tegument, in the family Herpesviridae. The genome is composed of monopartite, linear double-stranded DNA. Simplexviruses are found in humans and mammals, may remain latent in neurons and cause skin blisters and mucosal ulcers in humans.",0,0.438,0.0,0.0,0.0,0.0,0.7771,0.001,0.0005,HSV-2 seropositivity for Herpes Simplex virus-2_False,-0.21,-0.21,2,314,13.08
HSV-2 seropositivity for Herpes Simplex virus-2 False,C0206679,"herpesvirus 1, human","herpesvirus 1, human. The type species of SIMPLEXVIRUS causing most forms of non-genital herpes simplex in humans. Primary infection occurs mainly in infants and young children and then the virus becomes latent in the dorsal root ganglion. It then is periodically reactivated throughout life causing mostly benign conditions.",0,0.405,0.0,0.0,0.0,0.0,0.7771,0.001,0.0005,HSV-2 seropositivity for Herpes Simplex virus-2_False,-0.21,-0.21,2,0,0.0
Time spent outdoors in winter infrequent,C1709359,Outdoors,Outdoors. Any area outside a building or shelter.,0,0.282,0.0,0.0,0.0,0.0,0.7627,-0.001,0.0001,Time spent outdoors in winter_infrequent_,-0.02,-0.02,99,8,inf
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Prefer not to answer",C0087086,Thrombus,Thrombus. ,0,0.328,0.0,0.0,0.0,0.0,0.756,0.001,0.0006,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Prefer not to answer",0.1,0.1,2,0,0.0
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Prefer not to answer",C0302148,Blood Clot,"Blood Clot. An aggregation of blood factors, primarily platelets and fibrin with entrapment of cellular elements, frequently causing vascular obstruction at the point of its formation.",0,0.251,0.0,0.0,0.0,0.0,0.756,0.001,0.0006,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Prefer not to answer",0.1,0.1,2,376,1.47
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Prefer not to answer",C0149871,Deep Vein Thrombosis,"Deep Vein Thrombosis. A blood clot in a deep vein, predominantly in the lower extremity, but may include the pelvis or upper extremity.",0,0.354,0.0,0.0,0.0,0.0,0.756,0.001,0.0006,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Prefer not to answer",0.1,0.1,2,148,0.12
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Prefer not to answer",C0151950,Deep thrombophlebitis,Deep thrombophlebitis. ,0,0.316,0.0,0.0,0.0,0.0,0.756,0.001,0.0006,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Prefer not to answer",0.1,0.1,2,0,0.0
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Prefer not to answer",C0006277,Bronchitis,"Bronchitis. Inflammation of the large airways in the lung including any part of the BRONCHI, from the PRIMARY BRONCHI to the TERTIARY BRONCHI.",0,0.183,0.0,0.0,0.0,0.0,0.756,0.001,0.0006,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Prefer not to answer",0.1,0.1,2,217,0.72
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Prefer not to answer",C0013595,Eczema,"Eczema. A pruritic papulovesicular dermatitis occurring as a reaction to many endogenous and exogenous agents (Dorland, 27th ed).",0,0.333,0.0,0.0,0.0,0.0,0.756,0.001,0.0006,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Prefer not to answer",0.1,0.1,2,9,0.01
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Prefer not to answer",C0002111,Allergy Specialty,Allergy Specialty. ,0,0.351,0.0,0.0,0.0,0.0,0.756,0.001,0.0006,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Prefer not to answer",0.1,0.1,99,9,inf
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Prefer not to answer",C0020517,Hypersensitivity,"Hypersensitivity. Altered reactivity to an antigen, which can result in pathologic reactions upon subsequent exposure to that particular antigen.",0,0.23,0.0,0.0,0.0,0.0,0.756,0.001,0.0006,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Prefer not to answer",0.1,0.1,2,9,0.0
Z87.4 - Personal history of diseases of the genito-urinary system,C0424945,Social and personal history,Social and personal history. ,0,0.173,0.0,1.0,0.3,0.002,0.751,0.004,0.0006,Z87.4 - Personal history of diseases of the genito-urinary system,0.04,0.04,99,49,inf
Z87.4 - Personal history of diseases of the genito-urinary system,C0042066,Genitourinary system,"Genitourinary system. All the organs involved in reproduction and the formation and release of URINE. It includes the kidneys, ureters, BLADDER; URETHRA, and the organs of reproduction - ovaries, UTERUS; FALLOPIAN TUBES; VAGINA; and CLITORIS in women and the testes; SEMINAL VESICLES; PROSTATE; seminal ducts; and PENIS in men.",0,0.47,0.0,1.0,0.3,0.002,0.751,0.004,0.0006,Z87.4 - Personal history of diseases of the genito-urinary system,0.04,0.04,2,0,0.0
Macular degeneration (senile) of retina NOS,C0024437,Macular degeneration,Macular degeneration. Degenerative changes in the RETINA usually of older adults which results in a loss of vision in the center of the visual field (the MACULA LUTEA) because of damage to the retina. It occurs in dry and wet forms.,0,0.872,0.0,0.0,0.0,0.0001,0.7506,0.001,0.0002,Macular degeneration (senile) of retina NOS,0.13,0.24,2,105,0.41
Macular degeneration (senile) of retina NOS,C0242383,Age related macular degeneration,"Age related macular degeneration. Age-related loss of vision in the central portion of the retina (macula), secondary to retinal degeneration.",0,0.889,0.0,0.0,0.0,0.0001,0.7506,0.001,0.0002,Macular degeneration (senile) of retina NOS,0.13,0.24,2,104,0.09
Macular degeneration (senile) of retina NOS,C0392079,senile,senile. ,0,0.504,0.0,0.0,0.0,0.0001,0.7506,0.001,0.0002,Macular degeneration (senile) of retina NOS,0.13,0.24,2,0,0.0
