feature_name,cui,cui_nomenclature,cui_def,KG_Hits,sim_score,feature_level_min_kg_hits,feature_level_sum_kg_hits,feature_level_avg_kg_hits,feature_importance,p_val,corr,MutualInfoTarget,raw_name,sim_score_target_feat,sim_score_target_cui,shortest_path_length,simple_path_length,norm_path_length
Mood swings Prefer not to answer,C0085633,Mood swings,Mood swings. A condition of frequent mood changes associated with excessive emotional reactions.,0,0.674,0.0,0.0,0.0,0.0,0.6264,0.004,0.0,Mood swings_Prefer not to answer,-0.01,-0.01,2,0,0.0
problem,C0033213,Problem,"Problem. A difficulty, disorder, or condition needing resolution.",0,0.726,0.0,0.0,0.0,0.0,0.6264,0.004,0.0,"Non-cancer illness code, self-reported | Array 6__problem",-0.08,-0.08,2,0,0.0
disorder,C0004936,Mental disorders,"Mental disorders. Psychiatric illness or diseases manifested by breakdowns in the adaptational process expressed primarily as abnormalities of thought, feeling, and behavior producing either distress or impairment of function.",0,0.468,0.0,0.0,0.0,0.0,0.6264,0.004,0.0,"Non-cancer illness code, self-reported | Array 6__disorder",-0.04,-0.04,2,12,0.0
Concentration of Large VLDL Particles,C1416798,LARGE1 gene,LARGE1 gene. ,0,0.182,0.0,0.0,0.0,0.0039,0.6172,0.006,0.0,Concentration of Large VLDL Particles,-0.06,-0.06,2,37,0.26
Concentration of Large VLDL Particles,C0023825,Very low density lipoprotein,"Very low density lipoprotein. A class of lipoproteins of very light (0.93-1.006 g/ml) large size (30-80 nm) particles with a core composed mainly of TRIGLYCERIDES and a surface monolayer of PHOSPHOLIPIDS and CHOLESTEROL into which are imbedded the apolipoproteins B, E, and C. VLDL facilitates the transport of endogenously made triglycerides to extrahepatic tissues. As triglycerides and Apo C are removed, VLDL is converted to INTERMEDIATE-DENSITY LIPOPROTEINS, then to LOW-DENSITY LIPOPROTEINS from which cholesterol is delivered to the extrahepatic tissues.",0,0.642,0.0,0.0,0.0,0.0039,0.6172,0.006,0.0,Concentration of Large VLDL Particles,-0.06,-0.06,2,0,0.0
Weight change compared with 1 year ago No - weigh about the same,C0005911,Body Weight Changes,Body Weight Changes. A clinical manifestation consisting of alterations in an individual's weight from his or her norm.,0,0.609,0.0,0.0,0.0,0.0046,0.6073,-0.004,0.0,Weight change compared with 1 year ago_No - weigh about the same,0.03,0.09,2,509,1.88
Urinary incontinence,C0042024,Urinary Incontinence,"Urinary Incontinence. Involuntary loss of URINE, such as leaking of urine. It is a symptom of various underlying pathological processes. Major types of incontinence include URINARY URGE INCONTINENCE and URINARY STRESS INCONTINENCE.",0,0.866,0.0,0.0,0.0,0.0022,0.5978,0.012,0.0,Urinary incontinence,-0.09,-0.09,2,0,0.0
Urinary incontinence,C0150399,Urinary incontinence care,Urinary incontinence care. Actions performed to control the inability to retain and/or involuntary retain urine,0,0.717,0.0,0.0,0.0,0.0022,0.5978,0.012,0.0,Urinary incontinence,-0.09,-0.09,2,238,119.0
Urinary incontinence,C0150045,Urge Incontinence,Urge Incontinence. Involuntary discharge of URINE that is associated with an abrupt and strong desire to void. It is usually related to the involuntary contractions of the detrusor muscle of the bladder (detrusor hyperreflexia or detrusor instability).,0,0.834,0.0,0.0,0.0,0.0022,0.5978,0.012,0.0,Urinary incontinence,-0.09,-0.09,2,521,5.32
Ever had refractive laser eye surgery Both eyes,C0015392,Eye,Eye. The organ of sight constituting a pair of globular organs made up of a three-layered roughly spherical structure specialized for receiving and responding to light.,0,0.371,0.0,0.0,0.0,0.0,0.5977,-0.004,0.0,Ever had refractive laser eye surgery_Both eyes,-0.0,-0.0,2,69,0.01
"Iron deficiency anemias, unspecified or not due to blood loss",C0162316,Iron deficiency anemia,"Iron deficiency anemia. Anemia characterized by decreased or absent iron stores, low serum iron concentration, low transferrin saturation, and low hemoglobin concentration or hematocrit value. The erythrocytes are hypochromic and microcytic and the iron binding capacity is increased.",0,0.849,0.0,0.0,0.0,0.0004,0.5945,0.006,0.0005,"Iron deficiency anemias, unspecified or not due to blood loss",0.02,0.17,2,0,0.0
"Iron deficiency anemias, unspecified or not due to blood loss",C0019080,Hemorrhage,Hemorrhage. Bleeding or escape of blood from a vessel.,0,0.375,0.0,0.0,0.0,0.0004,0.5945,0.006,0.0005,"Iron deficiency anemias, unspecified or not due to blood loss",0.02,0.17,2,109,0.02
"Iron deficiency anemias, unspecified or not due to blood loss",C0553700,Actual blood loss,Actual blood loss. ,0,0.415,0.0,0.0,0.0,0.0004,0.5945,0.006,0.0005,"Iron deficiency anemias, unspecified or not due to blood loss",0.02,0.17,99,0,0.0
"Iron deficiency anemias, unspecified or not due to blood loss",C3163616,Blood Loss,"Blood Loss. Loss of blood from the circulation, either internally or externally.",0,0.516,0.0,0.0,0.0,0.0004,0.5945,0.006,0.0005,"Iron deficiency anemias, unspecified or not due to blood loss",0.02,0.17,99,90,inf
Z80.0 - Family history of malignant neoplasm of digestive organs,C0241889,Family history (finding),Family history (finding). A record of a patient's background regarding health and disease events of blood relatives. A patient's family medical history may be important in diagnosing existing conditions.,0,0.254,0.0,1.0,0.2,0.001,0.577,0.002,0.0008,Z80.0 - Family history of malignant neoplasm of digestive organs,0.43,0.49,2,151,1.08
Z80.0 - Family history of malignant neoplasm of digestive organs,C1306459,Primary malignant neoplasm,Primary malignant neoplasm. A malignant tumor at the original site of growth.,0,0.31,0.0,1.0,0.2,0.001,0.577,0.002,0.0008,Z80.0 - Family history of malignant neoplasm of digestive organs,0.43,0.49,2,56,0.21
Z80.0 - Family history of malignant neoplasm of digestive organs,C0227435,Digestive organ structure,Digestive organ structure. ,0,0.271,0.0,1.0,0.2,0.001,0.577,0.002,0.0008,Z80.0 - Family history of malignant neoplasm of digestive organs,0.43,0.49,2,375,4.57
Gestational diabetes only,C0085207,Gestational Diabetes,Gestational Diabetes. Diabetes mellitus induced by PREGNANCY but resolved at the end of pregnancy. It does not include previously diagnosed diabetics who become pregnant (PREGNANCY IN DIABETICS). Gestational diabetes usually develops in late pregnancy when insulin antagonistic hormones peaks leading to INSULIN RESISTANCE; GLUCOSE INTOLERANCE; and HYPERGLYCEMIA.,0,0.739,0.0,0.0,0.0,0.0,0.5671,0.005,0.0,Gestational diabetes only_No,-0.01,-0.01,2,7,0.0
Apolipoprotein A Blood biochemistry,C0003592,Apolipoproteins A,"Apolipoproteins A. Structural proteins of the alpha-lipoproteins (HIGH DENSITY LIPOPROTEINS), including APOLIPOPROTEIN A-I and APOLIPOPROTEIN A-II. They can modulate the activity of LECITHIN CHOLESTEROL ACYLTRANSFERASE. These apolipoproteins are low in atherosclerotic patients. They are either absent or present in extremely low plasma concentration in TANGIER DISEASE.",0,0.809,0.0,0.0,0.0,0.025,0.5656,-0.0,0.0003,Apolipoprotein A Blood biochemistry,-0.07,-0.07,2,239,1.38
Apolipoprotein A Blood biochemistry,C0085201,Apolipoprotein A-I,"Apolipoprotein A-I. The most abundant protein component of HIGH DENSITY LIPOPROTEINS or HDL. This protein serves as an acceptor for CHOLESTEROL released from cells thus promoting efflux of cholesterol to HDL then to the LIVER for excretion from the body (reverse cholesterol transport). It also acts as a cofactor for LECITHIN CHOLESTEROL ACYLTRANSFERASE that forms CHOLESTEROL ESTERS on the HDL particles. Mutations of this gene APOA1 cause HDL deficiency, such as in FAMILIAL ALPHA LIPOPROTEIN DEFICIENCY DISEASE and in some patients with TANGIER DISEASE.",0,0.775,0.0,0.0,0.0,0.025,0.5656,-0.0,0.0003,Apolipoprotein A Blood biochemistry,-0.07,-0.07,2,222,0.27
Apolipoprotein A Blood biochemistry,C0003591,Apolipoproteins,Apolipoproteins. Protein components on the surface of LIPOPROTEINS. They form a layer surrounding the hydrophobic lipid core. There are several classes of apolipoproteins with each playing a different role in lipid transport and LIPID METABOLISM. These proteins are synthesized mainly in the LIVER and the INTESTINES.,0,0.693,0.0,0.0,0.0,0.025,0.5656,-0.0,0.0003,Apolipoprotein A Blood biochemistry,-0.07,-0.07,2,26,0.05
Cholesterol in IDL,C0008377,cholesterol,"cholesterol. The principal sterol of all higher animals, distributed in body tissues, especially the brain and spinal cord, and in animal fats and oils.",0,0.494,0.0,0.0,0.0,0.0043,0.5639,-0.0,0.0002,Cholesterol in IDL,-0.05,-0.05,2,165,0.04
Cholesterol in IDL,C0008387,Cholesterol Esters,Cholesterol Esters. Fatty acid esters of cholesterol which constitute about two-thirds of the cholesterol in the plasma. The accumulation of cholesterol esters in the arterial intima is a characteristic feature of atherosclerosis.,0,0.586,0.0,0.0,0.0,0.0043,0.5639,-0.0,0.0002,Cholesterol in IDL,-0.05,-0.05,2,283,0.46
"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag Below limit of quantification",C0008377,cholesterol,"cholesterol. The principal sterol of all higher animals, distributed in body tissues, especially the brain and spinal cord, and in animal fats and oils.",0,0.337,0.0,0.0,0.0,0.0004,0.558,-0.005,0.0,"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag_Below limit of quantification",-0.06,-0.05,2,165,0.04
"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag Below limit of quantification",C0008387,Cholesterol Esters,Cholesterol Esters. Fatty acid esters of cholesterol which constitute about two-thirds of the cholesterol in the plasma. The accumulation of cholesterol esters in the arterial intima is a characteristic feature of atherosclerosis.,0,0.331,0.0,0.0,0.0,0.0004,0.558,-0.005,0.0,"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag_Below limit of quantification",-0.06,-0.05,2,283,0.46
"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag Below limit of quantification",C0023779,Lipids,"Lipids. A generic term for fats and lipoids, the alcohol-ether-soluble constituents of protoplasm, which are insoluble in water. They comprise the fats, fatty oils, essential oils, waxes, phospholipids, glycolipids, sulfolipids, aminolipids, chromolipids (lipochromes), and fatty acids. (Grant & Hackh's Chemical Dictionary, 5th ed)",0,0.215,0.0,0.0,0.0,0.0004,0.558,-0.005,0.0,"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag_Below limit of quantification",-0.06,-0.05,2,52,0.01
"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag Below limit of quantification",C0523744,Lipids measurement,"Lipids measurement. A quantitative measurement of the amount of lipids (cholesterol, lipoproteins, and triglycerides) present in a sample.",0,0.344,0.0,0.0,0.0,0.0004,0.558,-0.005,0.0,"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag_Below limit of quantification",-0.06,-0.05,2,60,7.5
"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag Below limit of quantification",C0008731,Chylomicrons,Chylomicrons. A class of lipoproteins that carry dietary CHOLESTEROL and TRIGLYCERIDES from the SMALL INTESTINE to the tissues. Their density (0.93-1.006 g/ml) is the same as that of VERY-LOW-DENSITY LIPOPROTEINS.,0,0.404,0.0,0.0,0.0,0.0004,0.558,-0.005,0.0,"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag_Below limit of quantification",-0.06,-0.05,2,2,0.01
"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag Below limit of quantification",C1325761,chylomicron location,"chylomicron location. A large lipoprotein particle (diameter 75-1200 nm) composed of a central core of triglycerides and cholesterol surrounded by a protein-phospholipid coating. The proteins include one molecule of apolipoprotein B-48 and may include a variety of apolipoproteins, including APOAs, APOCs and APOE. Chylomicrons are found in blood or lymph and carry lipids from the intestines into other body tissues. [GOC:jl, GOC:rl, PMID:10580165]",0,0.37,0.0,0.0,0.0,0.0004,0.558,-0.005,0.0,"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag_Below limit of quantification",-0.06,-0.05,99,116,inf
"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag Below limit of quantification",C0023825,Very low density lipoprotein,"Very low density lipoprotein. A class of lipoproteins of very light (0.93-1.006 g/ml) large size (30-80 nm) particles with a core composed mainly of TRIGLYCERIDES and a surface monolayer of PHOSPHOLIPIDS and CHOLESTEROL into which are imbedded the apolipoproteins B, E, and C. VLDL facilitates the transport of endogenously made triglycerides to extrahepatic tissues. As triglycerides and Apo C are removed, VLDL is converted to INTERMEDIATE-DENSITY LIPOPROTEINS, then to LOW-DENSITY LIPOPROTEINS from which cholesterol is delivered to the extrahepatic tissues.",0,0.494,0.0,0.0,0.0,0.0004,0.558,-0.005,0.0,"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag_Below limit of quantification",-0.06,-0.05,2,0,0.0
"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag Below limit of quantification",C1419183,QPCT gene,QPCT gene. This gene is involved in protein modification.,0,0.36,0.0,0.0,0.0,0.0004,0.558,-0.005,0.0,"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag_Below limit of quantification",-0.06,-0.05,99,2,inf
"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag Below limit of quantification",C3538813,"QPCT wt Allele, Human","QPCT wt Allele, Human. Human QPCT wild-type allele is located in the vicinity of 2p22.2 and is approximately 29 kb in length. This allele, which encodes glutaminyl-peptide cyclotransferase protein, plays a role in the post-translational protein modification.",0,0.264,0.0,0.0,0.0,0.0004,0.558,-0.005,0.0,"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag_Below limit of quantification",-0.06,-0.05,2,0,0.0
"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag Below limit of quantification",C5441616,"QPCT protein, human","QPCT protein, human. Glutaminyl-peptide cyclotransferase (361 aa, ~41 kDa) is encoded by the human QPCT gene. This protein is involved in the synthesis of cyclic glutamyl peptides.",0,0.304,0.0,0.0,0.0,0.0004,0.558,-0.005,0.0,"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag_Below limit of quantification",-0.06,-0.05,99,1,inf
"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag",C0008377,cholesterol,"cholesterol. The principal sterol of all higher animals, distributed in body tissues, especially the brain and spinal cord, and in animal fats and oils.",0,0.429,0.0,0.0,0.0,0.0,0.558,0.005,0.0,"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag_None",-0.02,-0.02,2,165,0.04
"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag",C0008387,Cholesterol Esters,Cholesterol Esters. Fatty acid esters of cholesterol which constitute about two-thirds of the cholesterol in the plasma. The accumulation of cholesterol esters in the arterial intima is a characteristic feature of atherosclerosis.,0,0.418,0.0,0.0,0.0,0.0,0.558,0.005,0.0,"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag_None",-0.02,-0.02,2,283,0.46
"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag",C0023779,Lipids,"Lipids. A generic term for fats and lipoids, the alcohol-ether-soluble constituents of protoplasm, which are insoluble in water. They comprise the fats, fatty oils, essential oils, waxes, phospholipids, glycolipids, sulfolipids, aminolipids, chromolipids (lipochromes), and fatty acids. (Grant & Hackh's Chemical Dictionary, 5th ed)",0,0.272,0.0,0.0,0.0,0.0,0.558,0.005,0.0,"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag_None",-0.02,-0.02,2,52,0.01
"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag",C0523744,Lipids measurement,"Lipids measurement. A quantitative measurement of the amount of lipids (cholesterol, lipoproteins, and triglycerides) present in a sample.",0,0.386,0.0,0.0,0.0,0.0,0.558,0.005,0.0,"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag_None",-0.02,-0.02,2,60,7.5
"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag",C0008731,Chylomicrons,Chylomicrons. A class of lipoproteins that carry dietary CHOLESTEROL and TRIGLYCERIDES from the SMALL INTESTINE to the tissues. Their density (0.93-1.006 g/ml) is the same as that of VERY-LOW-DENSITY LIPOPROTEINS.,0,0.435,0.0,0.0,0.0,0.0,0.558,0.005,0.0,"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag_None",-0.02,-0.02,2,2,0.01
"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag",C1325761,chylomicron location,"chylomicron location. A large lipoprotein particle (diameter 75-1200 nm) composed of a central core of triglycerides and cholesterol surrounded by a protein-phospholipid coating. The proteins include one molecule of apolipoprotein B-48 and may include a variety of apolipoproteins, including APOAs, APOCs and APOE. Chylomicrons are found in blood or lymph and carry lipids from the intestines into other body tissues. [GOC:jl, GOC:rl, PMID:10580165]",0,0.432,0.0,0.0,0.0,0.0,0.558,0.005,0.0,"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag_None",-0.02,-0.02,99,116,inf
"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag",C0023825,Very low density lipoprotein,"Very low density lipoprotein. A class of lipoproteins of very light (0.93-1.006 g/ml) large size (30-80 nm) particles with a core composed mainly of TRIGLYCERIDES and a surface monolayer of PHOSPHOLIPIDS and CHOLESTEROL into which are imbedded the apolipoproteins B, E, and C. VLDL facilitates the transport of endogenously made triglycerides to extrahepatic tissues. As triglycerides and Apo C are removed, VLDL is converted to INTERMEDIATE-DENSITY LIPOPROTEINS, then to LOW-DENSITY LIPOPROTEINS from which cholesterol is delivered to the extrahepatic tissues.",0,0.543,0.0,0.0,0.0,0.0,0.558,0.005,0.0,"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag_None",-0.02,-0.02,2,0,0.0
"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag",C1419183,QPCT gene,QPCT gene. This gene is involved in protein modification.,0,0.321,0.0,0.0,0.0,0.0,0.558,0.005,0.0,"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag_None",-0.02,-0.02,99,2,inf
"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag",C3538813,"QPCT wt Allele, Human","QPCT wt Allele, Human. Human QPCT wild-type allele is located in the vicinity of 2p22.2 and is approximately 29 kb in length. This allele, which encodes glutaminyl-peptide cyclotransferase protein, plays a role in the post-translational protein modification.",0,0.214,0.0,0.0,0.0,0.0,0.558,0.005,0.0,"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag_None",-0.02,-0.02,2,0,0.0
"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag",C5441616,"QPCT protein, human","QPCT protein, human. Glutaminyl-peptide cyclotransferase (361 aa, ~41 kDa) is encoded by the human QPCT gene. This protein is involved in the synthesis of cyclic glutamyl peptides.",0,0.277,0.0,0.0,0.0,0.0,0.558,0.005,0.0,"Cholesterol to Total Lipids in Chylomicrons and Extremely Large VLDL percentage, QC Flag_None",-0.02,-0.02,99,1,inf
Frequency of depressed mood in last 2 weeks Nearly every day,C0344315,Depressed mood,"Depressed mood. An emotional state characterized by feelings of sadness, emptiness, and/or tearfulness.",0,0.475,0.0,0.0,0.0,0.0001,0.5392,0.005,0.0,Frequency of depressed mood in last 2 weeks_Nearly every day,0.02,0.09,2,48,0.02
Abnormal results of function study of liver,C0023899,liver extract,liver extract. Extracts of liver tissue containing uncharacterized specific factors with specific activities; a soluble thermostable fraction of mammalian liver is used in the treatment of pernicious anemia.,0,0.324,0.0,1.0,0.3,0.0003,0.5258,-0.003,0.0002,Abnormal results of function study of liver,0.08,0.08,2,325,0.97
Abnormal results of function study of liver,C0721399,Liver brand of Vitamin B 12,Liver brand of Vitamin B 12. brand name of vitamin B 12,0,0.284,0.0,1.0,0.3,0.0003,0.5258,-0.003,0.0002,Abnormal results of function study of liver,0.08,0.08,99,18,inf
Meat substitutes - vegetarian,C0042441,Vegetarian (finding,"Vegetarian (finding. A person who eats no meat; some may eat fish, eggs, or dairy products.",0,0.727,0.0,0.0,0.0,0.0118,0.514,0.021,0.0,Meat substitutes - vegetarian,0.01,0.16,2,0,0.0
Age other serious eye condition diagnosed,C0001779,Age,Age. How long something has existed; elapsed time since birth.,0,0.162,0.0,0.0,0.0,0.0008,0.5055,-0.005,0.0,Age other serious eye condition diagnosed_None,-0.03,-0.03,2,0,0.0
Concentration of IDL Particles,C0086045,Mental concentration,"Mental concentration. The act or process of concentrating, focusing the attention and mental energy on a single object to the exclusion of others.",0,0.152,0.0,0.0,0.0,0.0057,0.5044,-0.007,0.0,Concentration of IDL Particles,0.04,0.04,2,36,0.17
Other tests,C0022885,Laboratory Procedures,"Laboratory Procedures. Any procedure that involves testing or manipulating a sample of blood, urine, or other body substance in a laboratory setting.",0,0.613,0.0,0.0,0.0,0.0021,0.5032,-0.01,0.0,Other tests,-0.03,-0.03,2,324,0.08
Other tests,C0683443,tests and testing,tests and testing. ,0,0.78,0.0,0.0,0.0,0.0021,0.5032,-0.01,0.0,Other tests,-0.03,-0.03,2,724,40.22
Z03.8 - Observation for other suspected diseases and conditions,C0302523,Observation in research,"Observation in research. The act of regarding attentively and studying facts and occurrences, gathering data through analyzing, measuring, and drawing conclusions, with the purpose of applying the observed information to theoretical assumptions. Observation as a scientific method in the acquisition of knowledge began in classical antiquity; in modern science and medicine its greatest application is facilitated by modern technology. Observation is one of the components of the research process.",0,0.22,0.0,0.0,0.0,0.0002,0.4937,0.01,0.0009,Z03.8 - Observation for other suspected diseases and conditions,-0.04,-0.04,2,0,0.0
Z03.8 - Observation for other suspected diseases and conditions,C0700325,Patient observation,"Patient observation. Clinical management approach wherein immediate therapy is not provided but there is a period of observation during which periodic tests monitor patient and the progression of the illness. (Driffield T, Smith PC Med Decis Making. 2007 Mar-Apr;27(2):178-88)",0,0.179,0.0,0.0,0.0,0.0002,0.4937,0.01,0.0009,Z03.8 - Observation for other suspected diseases and conditions,-0.04,-0.04,2,0,0.0
Z03.8 - Observation for other suspected diseases and conditions,C0332147,Suspected diagnosis,Suspected diagnosis. ,0,0.591,0.0,0.0,0.0,0.0002,0.4937,0.01,0.0009,Z03.8 - Observation for other suspected diseases and conditions,-0.04,-0.04,99,0,0.0
Nervous feelings,C0849963,Feeling nervous,Feeling nervous. ,0,0.94,0.0,0.0,0.0,0.0,0.4929,0.006,0.0,Nervous feelings_Yes,-0.03,-0.03,99,228,inf
Ever had bowel cancer screening infrequent,C0346627,Intestinal Cancer,"Intestinal Cancer. A primary or metastatic malignant neoplasm involving the small intestine, large intestine, or both. Representative examples are carcinomas, lymphomas, and sarcomas.",0,0.328,0.0,1.0,0.2,0.0,0.4911,-0.006,0.0,Ever had bowel cancer screening_infrequent_,0.31,0.31,2,46,0.36
Ever had bowel cancer screening infrequent,C0199230,Screening for cancer,Screening for cancer. Procedures performed on people to identify those who have NEOPLASMS or PRENEOPLASTIC CONDITIONS.,0,0.516,0.0,1.0,0.2,0.0,0.4911,-0.006,0.0,Ever had bowel cancer screening_infrequent_,0.31,0.31,2,2,0.02
Ever had bowel cancer screening infrequent,C0220909,Aspects of disease screening,Aspects of disease screening. ,0,0.289,0.0,1.0,0.2,0.0,0.4911,-0.006,0.0,Ever had bowel cancer screening_infrequent_,0.31,0.31,99,601,inf
HSV-2 seropositivity for Herpes Simplex virus-2 False,C0019351,"herpesvirus 2, human","herpesvirus 2, human. A species of SIMPLEXVIRUS associated with genital infections (HERPES GENITALIS). It is transmitted by sexual intercourse and close personal contact.",0,0.452,0.0,0.0,0.0,0.0,0.4895,-0.006,0.0,HSV-2 seropositivity for Herpes Simplex virus-2_False,0.12,0.16,2,17,0.06
HSV-2 seropositivity for Herpes Simplex virus-2 False,C0206558,Simplexvirus,"Simplexvirus. A genus of the family HERPESVIRIDAE, subfamily ALPHAHERPESVIRINAE, consisting of herpes simplex-like viruses. The type species is HERPESVIRUS 1, HUMAN.",0,0.428,0.0,0.0,0.0,0.0,0.4895,-0.006,0.0,HSV-2 seropositivity for Herpes Simplex virus-2_False,0.12,0.16,2,90,0.14
HSV-2 seropositivity for Herpes Simplex virus-2 False,C0319232,Human herpes simplex virus,"Human herpes simplex virus. A genus of enveloped, spherical or pleomorphic viruses with a capsid with T=16 icosahedral symmetry and surrounded by amorphous tegument, in the family Herpesviridae. The genome is composed of monopartite, linear double-stranded DNA. Simplexviruses are found in humans and mammals, may remain latent in neurons and cause skin blisters and mucosal ulcers in humans.",0,0.438,0.0,0.0,0.0,0.0,0.4895,-0.006,0.0,HSV-2 seropositivity for Herpes Simplex virus-2_False,0.12,0.16,2,391,16.29
HSV-2 seropositivity for Herpes Simplex virus-2 False,C0206679,"herpesvirus 1, human","herpesvirus 1, human. The type species of SIMPLEXVIRUS causing most forms of non-genital herpes simplex in humans. Primary infection occurs mainly in infants and young children and then the virus becomes latent in the dorsal root ganglion. It then is periodically reactivated throughout life causing mostly benign conditions.",0,0.405,0.0,0.0,0.0,0.0,0.4895,-0.006,0.0,HSV-2 seropositivity for Herpes Simplex virus-2_False,0.12,0.16,2,124,0.24
Hemorrhage or hematoma complicating a procedure,C0019080,Hemorrhage,Hemorrhage. Bleeding or escape of blood from a vessel.,0,0.464,0.0,1.0,0.2,0.0002,0.4806,-0.005,0.0,Hemorrhage or hematoma complicating a procedure,0.06,0.06,2,109,0.02
Hemorrhage or hematoma complicating a procedure,C0029163,Oral Hemorrhage,"Oral Hemorrhage. Bleeding from the blood vessels of the mouth, which may occur as a result of injuries to the mouth, accidents in oral surgery, or diseases of the gums.",0,0.325,0.0,1.0,0.2,0.0002,0.4806,-0.005,0.0,Hemorrhage or hematoma complicating a procedure,0.06,0.06,2,249,7.32
Hemorrhage or hematoma complicating a procedure,C0426747,Bleeding from anus,Bleeding from anus. Bleeding originating from the anal area.,0,0.419,0.0,1.0,0.2,0.0002,0.4806,-0.005,0.0,Hemorrhage or hematoma complicating a procedure,0.06,0.06,2,0,0.0
Hemorrhage or hematoma complicating a procedure,C0018944,Hematoma,"Hematoma. A collection of blood outside the BLOOD VESSELS. Hematoma can be localized in an organ, space, or tissue.",0,0.568,0.0,1.0,0.2,0.0002,0.4806,-0.005,0.0,Hemorrhage or hematoma complicating a procedure,0.06,0.06,2,16,0.01
Hemorrhage or hematoma complicating a procedure,C1522701,Complicating,Complicating. Making more complex or intricate.,0,0.17,0.0,1.0,0.2,0.0002,0.4806,-0.005,0.0,Hemorrhage or hematoma complicating a procedure,0.06,0.06,99,74,inf
Cholesterol in Large HDL,C0008377,cholesterol,"cholesterol. The principal sterol of all higher animals, distributed in body tissues, especially the brain and spinal cord, and in animal fats and oils.",0,0.656,0.0,0.0,0.0,0.0048,0.4664,0.006,0.0,Cholesterol in Large HDL,-0.02,-0.02,2,165,0.04
Cholesterol in Large HDL,C0008387,Cholesterol Esters,Cholesterol Esters. Fatty acid esters of cholesterol which constitute about two-thirds of the cholesterol in the plasma. The accumulation of cholesterol esters in the arterial intima is a characteristic feature of atherosclerosis.,0,0.598,0.0,0.0,0.0,0.0048,0.4664,0.006,0.0,Cholesterol in Large HDL,-0.02,-0.02,2,283,0.46
Senile cataract,C0036646,Senile cataract,"Senile cataract. An age-related, anatomical abnormality that is caused by thickening of the lens of the eye.",0,0.926,0.0,0.0,0.0,0.0009,0.4618,-0.001,0.0,Senile cataract,0.05,0.1,2,441,5.8
Ever addicted to illicit or recreational drugs infrequent,C0858354,addict,addict. ,0,0.578,0.0,0.0,0.0,0.0,0.456,-0.006,0.0,Ever addicted to illicit or recreational drugs_infrequent_,0.0,0.0,2,229,0.42
